train_dataset,scheme,features,score_col,threshold,min_cell_n,ask_cap,min_seconds,transfer_target_pass,transfer_wilson_pass,min_oos_accuracy,min_oos_coverage,max_median_ask,max_ask_eq_100,source_all_base_markets,source_all_markets,source_all_wins,source_all_losses,source_all_accuracy,source_all_coverage,source_all_wilson95_lower,source_all_median_ask,source_all_ask_eq_100,source_all_median_seconds_to_close,source_all_gross_pnl_cents,source_all_gross_roi,source_train_base_markets,source_train_markets,source_train_wins,source_train_losses,source_train_accuracy,source_train_coverage,source_train_wilson95_lower,source_train_median_ask,source_train_ask_eq_100,source_train_median_seconds_to_close,source_train_gross_pnl_cents,source_train_gross_roi,source_validation_base_markets,source_validation_markets,source_validation_wins,source_validation_losses,source_validation_accuracy,source_validation_coverage,source_validation_wilson95_lower,source_validation_median_ask,source_validation_ask_eq_100,source_validation_median_seconds_to_close,source_validation_gross_pnl_cents,source_validation_gross_roi,source_holdout_base_markets,source_holdout_markets,source_holdout_wins,source_holdout_losses,source_holdout_accuracy,source_holdout_coverage,source_holdout_wilson95_lower,source_holdout_median_ask,source_holdout_ask_eq_100,source_holdout_median_seconds_to_close,source_holdout_gross_pnl_cents,source_holdout_gross_roi,target_all_base_markets,target_all_markets,target_all_wins,target_all_losses,target_all_accuracy,target_all_coverage,target_all_wilson95_lower,target_all_median_ask,target_all_ask_eq_100,target_all_median_seconds_to_close,target_all_gross_pnl_cents,target_all_gross_roi,target_train_base_markets,target_train_markets,target_train_wins,target_train_losses,target_train_accuracy,target_train_coverage,target_train_wilson95_lower,target_train_median_ask,target_train_ask_eq_100,target_train_median_seconds_to_close,target_train_gross_pnl_cents,target_train_gross_roi,target_validation_base_markets,target_validation_markets,target_validation_wins,target_validation_losses,target_validation_accuracy,target_validation_coverage,target_validation_wilson95_lower,target_validation_median_ask,target_validation_ask_eq_100,target_validation_median_seconds_to_close,target_validation_gross_pnl_cents,target_validation_gross_roi,target_holdout_base_markets,target_holdout_markets,target_holdout_wins,target_holdout_losses,target_holdout_accuracy,target_holdout_coverage,target_holdout_wilson95_lower,target_holdout_median_ask,target_holdout_ask_eq_100,target_holdout_median_seconds_to_close,target_holdout_gross_pnl_cents,target_holdout_gross_roi
current,book_z15_time,"book_bin,z15_bin,sec_bin",emp_p,0.7,10,100.0,120.0,False,False,0.7575757575757576,0.9004524886877828,80.0,1,166,164,130,34,0.7926829268292683,0.9879518072289156,0.7242904296660712,73.5,0,697.0799999999999,807.0,0.06618551627983268,99,98,79,19,0.8061224489795918,0.98989898989899,0.7169317562014913,74.0,0,707.7485,565.0,0.07702794819359236,33,33,26,7,0.7878787878787878,1.0,0.6224835500784931,73.0,0,641.424,184.0,0.076158940397351,34,33,25,8,0.7575757575757576,0.9705882352941176,0.5897538017044264,73.0,0,692.478,58.0,0.02375102375102375,221,199,162,37,0.8140703517587939,0.9004524886877828,0.7542534491829749,80.0,1,659.245889,568.0,0.036335721596724664,132,115,91,24,0.7913043478260869,0.8712121212121212,0.7082217101416813,77.0,0,659.783462,200.0,0.02247191011235955,44,43,36,7,0.8372093023255814,0.9772727272727273,0.7002759410625283,81.0,0,599.664282,125.0,0.03597122302158273,45,41,35,6,0.8536585365853658,0.9111111111111111,0.7155654195751904,80.0,1,599.92687,243.0,0.07460853546208167
current,book_z15_time_drift5,"book_bin,z15_bin,sec_bin,drift5_bin",emp_p,0.75,10,100.0,60.0,False,False,0.7575757575757576,0.8888888888888888,78.0,1,166,159,129,30,0.8113207547169812,0.9578313253012049,0.7434365256634087,74.0,0,688.48,937.0,0.07832483490763187,99,95,80,15,0.8421052631578947,0.9595959595959596,0.7557039468613879,75.0,0,695.482,823.0,0.11467186846871952,33,31,24,7,0.7741935483870968,0.9393939393939394,0.6018758161665795,74.0,0,641.424,30.0,0.012658227848101266,34,33,25,8,0.7575757575757576,0.9705882352941176,0.5897538017044264,74.0,0,706.095,84.0,0.0347682119205298,221,200,166,34,0.83,0.9049773755656109,0.7718411637168736,78.0,1,659.230789,1097.0,0.0707604979681352,132,119,96,23,0.8067226890756303,0.9015151515151515,0.7266474889478866,76.0,0,659.475314,474.0,0.05193951347797501,44,41,38,3,0.926829268292683,0.9318181818181818,0.8057255146228095,80.0,0,599.816165,603.0,0.1886143259305599,45,40,32,8,0.8,0.8888888888888888,0.6524269365360051,81.5,1,653.9864165,20.0,0.006289308176100629
current,book_z15_time_drift5,"book_bin,z15_bin,sec_bin,drift5_bin",emp_p,0.75,10,100.0,0.0,False,False,0.7575757575757576,0.8888888888888888,80.0,3,166,164,134,30,0.8170731707317073,0.9879518072289156,0.750879573769226,75.0,3,682.328,940.0,0.0754414125200642,99,98,83,15,0.8469387755102041,0.98989898989899,0.7627113247514551,75.0,2,692.6134999999999,825.0,0.11036789297658862,33,33,26,7,0.7878787878787878,1.0,0.6224835500784931,75.0,1,599.231,31.0,0.012066952121448035,34,33,25,8,0.7575757575757576,0.9705882352941176,0.5897538017044264,74.0,0,706.095,84.0,0.0347682119205298,221,205,169,36,0.824390243902439,0.9276018099547512,0.7664758817109919,80.0,1,659.162812,904.0,0.056514128532133036,132,124,99,25,0.7983870967741935,0.9393939393939394,0.719298435790695,77.0,0,659.392335,281.0,0.029213015906019338,44,41,38,3,0.926829268292683,0.9318181818181818,0.8057255146228095,80.0,0,599.816165,603.0,0.1886143259305599,45,40,32,8,0.8,0.8888888888888888,0.6524269365360051,81.5,1,653.9864165,20.0,0.006289308176100629
current,book_z15_time,"book_bin,z15_bin,sec_bin",emp_lower,0.6,10,100.0,120.0,False,False,0.7575757575757576,0.8868778280542986,79.0,1,166,161,128,33,0.7950310559006211,0.9698795180722891,0.7261491566855199,74.0,0,699.319,754.0,0.06259339199734351,99,96,78,18,0.8125,0.9696969696969697,0.7229774574820691,74.0,0,710.2565,559.0,0.07719928186714542,33,32,25,7,0.78125,0.9696969696969697,0.6124500635075646,73.5,0,653.7574999999999,137.0,0.057977147693609815,34,33,25,8,0.7575757575757576,0.9705882352941176,0.5897538017044264,73.0,0,692.478,58.0,0.02375102375102375,221,196,160,36,0.8163265306122449,0.8868778280542986,0.7562167515030138,79.0,1,659.2428455,576.0,0.03734439834024896,132,113,89,24,0.7876106194690266,0.8560606060606061,0.7033939238268223,77.0,0,659.82349,147.0,0.01679424197418028,44,42,36,6,0.8571428571428571,0.9545454545454546,0.7215891052555522,80.5,0,599.7402235,216.0,0.06382978723404255,45,41,35,6,0.8536585365853658,0.9111111111111111,0.7155654195751904,81.0,1,599.51404,213.0,0.0648007301490721
current,book_z15_time,"book_bin,z15_bin,sec_bin",emp_p,0.75,10,100.0,60.0,False,False,0.7575757575757576,0.8778280542986425,83.0,1,166,163,135,28,0.8282208588957055,0.9819277108433735,0.7629328979002808,77.0,1,627.966,953.0,0.0759544114130868,99,97,83,14,0.8556701030927835,0.9797979797979798,0.7722059515958345,77.0,0,643.005,793.0,0.10563474090848542,33,33,27,6,0.8181818181818182,1.0,0.6561176836533009,75.0,0,604.336,231.0,0.09356014580801944,34,33,25,8,0.7575757575757576,0.9705882352941176,0.5897538017044264,80.0,1,651.792,-71.0,-0.027615713730066122,221,194,164,30,0.845360824742268,0.8778280542986425,0.7878292837132589,83.0,1,629.442046,597.0,0.037777637157501744,132,112,91,21,0.8125,0.8484848484848485,0.7303087134885468,82.5,0,659.3044990000001,99.0,0.010998777913565159,44,41,37,4,0.9024390243902439,0.9318181818181818,0.7745231869447661,83.0,0,539.826438,259.0,0.07526881720430108,45,41,36,5,0.8780487804878049,0.9111111111111111,0.7445578847902311,82.0,1,539.483357,239.0,0.07110978875334721
current,book_z15_time,"book_bin,z15_bin,sec_bin",emp_p,0.7,10,95.0,0.0,False,False,0.7575757575757576,0.8666666666666667,79.0,0,166,163,129,34,0.7914110429447853,0.9819277108433735,0.722686002176504,73.0,0,698.726,806.0,0.06664461716553663,99,97,78,19,0.8041237113402062,0.9797979797979798,0.7142162230627421,74.0,0,708.056,564.0,0.0779436152570481,33,33,26,7,0.7878787878787878,1.0,0.6224835500784931,73.0,0,641.424,184.0,0.076158940397351,34,33,25,8,0.7575757575757576,0.9705882352941176,0.5897538017044264,73.0,0,692.478,58.0,0.02375102375102375,221,193,156,37,0.8082901554404145,0.8733031674208145,0.7469540686886134,79.0,0,659.279316,560.0,0.03723404255319149,132,112,88,24,0.7857142857142857,0.8484848484848485,0.7009199137875141,77.0,0,659.8277069999999,192.0,0.022304832713754646,44,42,35,7,0.8333333333333334,0.9545454545454546,0.6939599725535115,81.0,0,599.7402235,127.0,0.03765194189149126,45,39,33,6,0.8461538461538461,0.8666666666666667,0.7027053635107331,79.0,0,659.139432,241.0,0.07878391631252044
current,book_z15_time,"book_bin,z15_bin,sec_bin",emp_p,0.7,10,95.0,60.0,False,False,0.7575757575757576,0.8666666666666667,79.0,0,166,163,129,34,0.7914110429447853,0.9819277108433735,0.722686002176504,73.0,0,698.726,806.0,0.06664461716553663,99,97,78,19,0.8041237113402062,0.9797979797979798,0.7142162230627421,74.0,0,708.056,564.0,0.0779436152570481,33,33,26,7,0.7878787878787878,1.0,0.6224835500784931,73.0,0,641.424,184.0,0.076158940397351,34,33,25,8,0.7575757575757576,0.9705882352941176,0.5897538017044264,73.0,0,692.478,58.0,0.02375102375102375,221,193,156,37,0.8082901554404145,0.8733031674208145,0.7469540686886134,79.0,0,659.279316,560.0,0.03723404255319149,132,112,88,24,0.7857142857142857,0.8484848484848485,0.7009199137875141,77.0,0,659.8277069999999,192.0,0.022304832713754646,44,42,35,7,0.8333333333333334,0.9545454545454546,0.6939599725535115,81.0,0,599.7402235,127.0,0.03765194189149126,45,39,33,6,0.8461538461538461,0.8666666666666667,0.7027053635107331,79.0,0,659.139432,241.0,0.07878391631252044
current,book_z15_time,"book_bin,z15_bin,sec_bin",emp_p,0.7,10,95.0,120.0,False,False,0.7575757575757576,0.8666666666666667,79.0,0,166,163,129,34,0.7914110429447853,0.9819277108433735,0.722686002176504,73.0,0,698.726,806.0,0.06664461716553663,99,97,78,19,0.8041237113402062,0.9797979797979798,0.7142162230627421,74.0,0,708.056,564.0,0.0779436152570481,33,33,26,7,0.7878787878787878,1.0,0.6224835500784931,73.0,0,641.424,184.0,0.076158940397351,34,33,25,8,0.7575757575757576,0.9705882352941176,0.5897538017044264,73.0,0,692.478,58.0,0.02375102375102375,221,193,156,37,0.8082901554404145,0.8733031674208145,0.7469540686886134,79.0,0,659.279316,560.0,0.03723404255319149,132,112,88,24,0.7857142857142857,0.8484848484848485,0.7009199137875141,77.0,0,659.8277069999999,192.0,0.022304832713754646,44,42,35,7,0.8333333333333334,0.9545454545454546,0.6939599725535115,81.0,0,599.7402235,127.0,0.03765194189149126,45,39,33,6,0.8461538461538461,0.8666666666666667,0.7027053635107331,79.0,0,659.139432,241.0,0.07878391631252044
current,book_z15_time,"book_bin,z15_bin,sec_bin",emp_lower,0.6,25,100.0,60.0,False,False,0.7575757575757576,0.8666666666666667,79.0,1,166,159,126,33,0.7924528301886793,0.9578313253012049,0.7228840112577166,74.0,0,703.787,686.0,0.057579318448883664,99,94,76,18,0.8085106382978723,0.9494949494949495,0.7174971706384232,74.0,0,713.977,503.0,0.07087501761307595,33,32,25,7,0.78125,0.9696969696969697,0.6124500635075646,74.0,0,653.7574999999999,129.0,0.05440742302825812,34,33,25,8,0.7575757575757576,0.9705882352941176,0.5897538017044264,73.0,0,692.478,54.0,0.022076860179885527,221,196,160,36,0.8163265306122449,0.8868778280542986,0.7562167515030138,79.0,1,659.2428455,500.0,0.03225806451612903,132,114,90,24,0.7894736842105263,0.8636363636363636,0.7058275305506708,77.0,0,659.803476,123.0,0.013856032443393038,44,43,37,6,0.8604651162790697,0.9772727272727273,0.7273641203261715,81.0,0,599.664282,209.0,0.059868232598109423,45,39,33,6,0.8461538461538461,0.8666666666666667,0.7027053635107331,80.0,1,599.92687,168.0,0.05363984674329502
current,book_z15_time,"book_bin,z15_bin,sec_bin",emp_p,0.7,25,100.0,60.0,False,False,0.7575757575757576,0.8666666666666667,80.0,1,166,160,126,34,0.7875,0.963855421686747,0.7177591208467695,74.0,0,701.553,631.0,0.052719525440721865,99,95,76,19,0.8,0.9595959595959596,0.7086265584527134,74.0,0,712.457,448.0,0.06263982102908278,33,32,25,7,0.78125,0.9696969696969697,0.6124500635075646,74.0,0,653.7574999999999,129.0,0.05440742302825812,34,33,25,8,0.7575757575757576,0.9705882352941176,0.5897538017044264,73.0,0,692.478,54.0,0.022076860179885527,221,198,161,37,0.8131313131313131,0.8959276018099548,0.753066193356417,80.0,1,659.2277455000001,462.0,0.02954341987466428,132,115,91,24,0.7913043478260869,0.8712121212121212,0.7082217101416813,77.0,0,659.783462,176.0,0.019722097714029583,44,44,37,7,0.8409090909090909,1.0,0.7063379493775939,81.5,0,599.6087015,118.0,0.03294249022892239,45,39,33,6,0.8461538461538461,0.8666666666666667,0.7027053635107331,80.0,1,599.92687,168.0,0.05363984674329502
current,book_z15_time,"book_bin,z15_bin,sec_bin",emp_p,0.8,10,100.0,60.0,False,False,0.7575757575757576,0.8642533936651584,83.0,1,166,160,132,28,0.825,0.963855421686747,0.7587019750779815,78.5,1,638.9300000000001,723.0,0.05794662178408271,99,95,81,14,0.8526315789473684,0.9595959595959596,0.7677140150925396,78.0,0,645.168,617.0,0.08245356140585326,33,32,26,6,0.8125,0.9696969696969697,0.6469084479862404,75.5,0,606.4455,177.0,0.0730499380932728,34,33,25,8,0.7575757575757576,0.9705882352941176,0.5897538017044264,80.0,1,651.792,-71.0,-0.027615713730066122,221,191,162,29,0.8481675392670157,0.8642533936651584,0.7904493146725555,83.0,1,599.881153,610.0,0.0391276459268762,132,109,89,20,0.8165137614678899,0.8257575757575758,0.7335141271930766,83.0,0,659.360016,149.0,0.017026625528511027,44,41,37,4,0.9024390243902439,0.9318181818181818,0.7745231869447661,83.0,0,539.826438,252.0,0.07308584686774942,45,41,36,5,0.8780487804878049,0.9111111111111111,0.7445578847902311,83.0,1,539.325725,209.0,0.06163373636095547
current,book_z15_time,"book_bin,z15_bin,sec_bin",emp_lower,0.6,10,95.0,0.0,False,False,0.7575757575757576,0.8597285067873304,77.5,0,166,159,126,33,0.7924528301886793,0.9578313253012049,0.7228840112577166,74.0,0,703.787,753.0,0.06356039503671816,99,94,76,18,0.8085106382978723,0.9494949494949495,0.7174971706384232,74.0,0,713.977,558.0,0.07923885259869355,33,32,25,7,0.78125,0.9696969696969697,0.6124500635075646,73.5,0,653.7574999999999,137.0,0.057977147693609815,34,33,25,8,0.7575757575757576,0.9705882352941176,0.5897538017044264,73.0,0,692.478,58.0,0.02375102375102375,221,190,154,36,0.8105263157894737,0.8597285067873304,0.7488628524908028,77.5,0,659.287506,573.0,0.038645713900316986,132,110,86,24,0.7818181818181819,0.8333333333333334,0.6958466164533769,76.0,0,659.8350539999999,139.0,0.016428318165701453,44,41,35,6,0.8536585365853658,0.9318181818181818,0.7155654195751904,80.0,0,599.816165,218.0,0.06642291285801341,45,39,33,6,0.8461538461538461,0.8666666666666667,0.7027053635107331,80.0,0,599.92687,216.0,0.07003891050583658
current,book_z15_time,"book_bin,z15_bin,sec_bin",emp_lower,0.6,10,95.0,60.0,False,False,0.7575757575757576,0.8597285067873304,77.5,0,166,159,126,33,0.7924528301886793,0.9578313253012049,0.7228840112577166,74.0,0,703.787,753.0,0.06356039503671816,99,94,76,18,0.8085106382978723,0.9494949494949495,0.7174971706384232,74.0,0,713.977,558.0,0.07923885259869355,33,32,25,7,0.78125,0.9696969696969697,0.6124500635075646,73.5,0,653.7574999999999,137.0,0.057977147693609815,34,33,25,8,0.7575757575757576,0.9705882352941176,0.5897538017044264,73.0,0,692.478,58.0,0.02375102375102375,221,190,154,36,0.8105263157894737,0.8597285067873304,0.7488628524908028,77.5,0,659.287506,573.0,0.038645713900316986,132,110,86,24,0.7818181818181819,0.8333333333333334,0.6958466164533769,76.0,0,659.8350539999999,139.0,0.016428318165701453,44,41,35,6,0.8536585365853658,0.9318181818181818,0.7155654195751904,80.0,0,599.816165,218.0,0.06642291285801341,45,39,33,6,0.8461538461538461,0.8666666666666667,0.7027053635107331,80.0,0,599.92687,216.0,0.07003891050583658
current,book_z15_time,"book_bin,z15_bin,sec_bin",emp_lower,0.6,10,95.0,120.0,False,False,0.7575757575757576,0.8597285067873304,77.5,0,166,159,126,33,0.7924528301886793,0.9578313253012049,0.7228840112577166,74.0,0,703.787,753.0,0.06356039503671816,99,94,76,18,0.8085106382978723,0.9494949494949495,0.7174971706384232,74.0,0,713.977,558.0,0.07923885259869355,33,32,25,7,0.78125,0.9696969696969697,0.6124500635075646,73.5,0,653.7574999999999,137.0,0.057977147693609815,34,33,25,8,0.7575757575757576,0.9705882352941176,0.5897538017044264,73.0,0,692.478,58.0,0.02375102375102375,221,190,154,36,0.8105263157894737,0.8597285067873304,0.7488628524908028,77.5,0,659.287506,573.0,0.038645713900316986,132,110,86,24,0.7818181818181819,0.8333333333333334,0.6958466164533769,76.0,0,659.8350539999999,139.0,0.016428318165701453,44,41,35,6,0.8536585365853658,0.9318181818181818,0.7155654195751904,80.0,0,599.816165,218.0,0.06642291285801341,45,39,33,6,0.8461538461538461,0.8666666666666667,0.7027053635107331,80.0,0,599.92687,216.0,0.07003891050583658
current,book_z15_time,"book_bin,z15_bin,sec_bin",emp_p,0.75,10,100.0,120.0,False,False,0.7575757575757576,0.8597285067873304,83.0,1,166,163,135,28,0.8282208588957055,0.9819277108433735,0.7629328979002808,77.0,1,627.966,953.0,0.0759544114130868,99,97,83,14,0.8556701030927835,0.9797979797979798,0.7722059515958345,77.0,0,643.005,793.0,0.10563474090848542,33,33,27,6,0.8181818181818182,1.0,0.6561176836533009,75.0,0,604.336,231.0,0.09356014580801944,34,33,25,8,0.7575757575757576,0.9705882352941176,0.5897538017044264,80.0,1,651.792,-71.0,-0.027615713730066122,221,190,161,29,0.8473684210526315,0.8597285067873304,0.7893914535120105,83.0,1,659.0141795,686.0,0.04450499545867393,132,109,89,20,0.8165137614678899,0.8257575757575758,0.7335141271930766,82.0,0,659.360016,189.0,0.021696705315118817,44,40,36,4,0.9,0.9090909090909091,0.769482247724777,83.0,0,569.5380044999999,258.0,0.07719928186714542,45,41,36,5,0.8780487804878049,0.9111111111111111,0.7445578847902311,82.0,1,539.483357,239.0,0.07110978875334721
current,book_z15_time,"book_bin,z15_bin,sec_bin",emp_p,0.8,10,100.0,120.0,False,False,0.7575757575757576,0.8461538461538461,83.0,1,166,159,131,28,0.8238993710691824,0.9578313253012049,0.7572579994511391,78.0,1,643.005,719.0,0.058072853565947824,99,94,80,14,0.851063829787234,0.9494949494949495,0.7654011494244457,77.5,0,645.7135000000001,613.0,0.08298361987274942,33,32,26,6,0.8125,0.9696969696969697,0.6469084479862404,75.5,0,606.4455,177.0,0.0730499380932728,34,33,25,8,0.7575757575757576,0.9705882352941176,0.5897538017044264,80.0,1,651.792,-71.0,-0.027615713730066122,221,187,159,28,0.8502673796791443,0.8461538461538461,0.7921052209799252,83.0,1,659.013281,699.0,0.045983816854154334,132,106,87,19,0.8207547169811321,0.803030303030303,0.7369360546798734,82.0,0,659.5242435,239.0,0.028247252097860772,44,40,36,4,0.9,0.9090909090909091,0.769482247724777,83.0,0,569.5380044999999,251.0,0.07494774559570021,45,41,36,5,0.8780487804878049,0.9111111111111111,0.7445578847902311,83.0,1,539.325725,209.0,0.06163373636095547
current,book_z15_time_drift5,"book_bin,z15_bin,sec_bin,drift5_bin",emp_p,0.7,25,100.0,60.0,False,False,0.7575757575757576,0.8444444444444444,75.0,1,166,154,123,31,0.7987012987012987,0.927710843373494,0.7284573668385137,74.0,0,699.0225,793.0,0.06891457373772486,99,91,75,16,0.8241758241758241,0.9191919191919192,0.7333161024339296,74.0,0,705.369,690.0,0.1013215859030837,33,30,23,7,0.7666666666666667,0.9090909090909091,0.5907167384187784,73.5,0,660.443,22.0,0.009657594381035996,34,33,25,8,0.7575757575757576,0.9705882352941176,0.5897538017044264,73.0,0,698.726,81.0,0.033484911120297646,221,196,159,37,0.8112244897959183,0.8868778280542986,0.7506570242593956,75.0,1,659.8265839999999,999.0,0.06704248037044494,132,116,90,26,0.7758620689655172,0.8787878787878788,0.6918365065022137,73.0,0,719.2082065,374.0,0.04335729190818456,44,42,39,3,0.9285714285714286,0.9545454545454546,0.8099057319884169,76.0,0,659.4061650000001,607.0,0.18433039781354388,45,38,30,8,0.7894736842105263,0.8444444444444444,0.636542205246726,78.5,1,659.4331864999999,18.0,0.006036217303822937
current,book_z15_time_drift5,"book_bin,z15_bin,sec_bin,drift5_bin",emp_p,0.7,25,100.0,0.0,False,False,0.7575757575757576,0.8444444444444444,75.0,7,166,163,132,31,0.8098159509202454,0.9819277108433735,0.7427075771988556,74.0,7,679.462,796.0,0.06417284746855853,99,98,82,16,0.8367346938775511,0.98989898989899,0.7511341643197604,74.0,6,681.6435,692.0,0.09216835375599361,33,32,25,7,0.78125,0.9696969696969697,0.6124500635075646,74.0,1,620.3275,23.0,0.009285425918449738,34,33,25,8,0.7575757575757576,0.9705882352941176,0.5897538017044264,73.0,0,698.726,81.0,0.033484911120297646,221,198,161,37,0.8131313131313131,0.8959276018099548,0.753066193356417,75.0,2,659.8190575,1000.0,0.06622516556291391,132,118,92,26,0.7796610169491526,0.8939393939393939,0.6967223270508931,73.0,1,689.5473365,375.0,0.042492917847025496,44,42,39,3,0.9285714285714286,0.9545454545454546,0.8099057319884169,76.0,0,659.4061650000001,607.0,0.18433039781354388,45,38,30,8,0.7894736842105263,0.8444444444444444,0.636542205246726,78.5,1,659.4331864999999,18.0,0.006036217303822937
current,book_z15_time_drift5,"book_bin,z15_bin,sec_bin,drift5_bin",emp_p,0.75,10,100.0,120.0,False,False,0.7575757575757576,0.8444444444444444,78.0,1,166,159,129,30,0.8113207547169812,0.9578313253012049,0.7434365256634087,74.0,0,688.48,937.0,0.07832483490763187,99,95,80,15,0.8421052631578947,0.9595959595959596,0.7557039468613879,75.0,0,695.482,823.0,0.11467186846871952,33,31,24,7,0.7741935483870968,0.9393939393939394,0.6018758161665795,74.0,0,641.424,30.0,0.012658227848101266,34,33,25,8,0.7575757575757576,0.9705882352941176,0.5897538017044264,74.0,0,706.095,84.0,0.0347682119205298,221,197,163,34,0.8274111675126904,0.8914027149321267,0.7685126862895728,78.0,1,659.252722,1089.0,0.07159292617184931,132,118,95,23,0.8050847457627118,0.8939393939393939,0.7244726030031564,76.0,0,659.484421,470.0,0.05204872646733112,44,41,38,3,0.926829268292683,0.9318181818181818,0.8057255146228095,80.0,0,599.816165,603.0,0.1886143259305599,45,38,30,8,0.7894736842105263,0.8444444444444444,0.636542205246726,80.5,1,659.4452375000001,16.0,0.005361930294906166
current,book_z15_time,"book_bin,z15_bin,sec_bin",emp_p,0.7,50,100.0,60.0,False,False,0.7575757575757576,0.8222222222222222,77.0,2,166,157,124,33,0.7898089171974523,0.9457831325301205,0.7195403610333275,74.0,0,688.48,570.0,0.04818258664412511,99,93,75,18,0.8064516129032258,0.9393939393939394,0.71467528088567,74.0,0,699.319,464.0,0.06594656054576464,33,31,24,7,0.7741935483870968,0.9393939393939394,0.6018758161665795,74.0,0,641.424,70.0,0.030042918454935622,34,33,25,8,0.7575757575757576,0.9705882352941176,0.5897538017044264,73.0,0,681.761,36.0,0.01461038961038961,221,191,156,35,0.8167539267015707,0.8642533936651584,0.7558297341724367,77.0,2,599.92687,401.0,0.026383314691756036,132,112,88,24,0.7857142857142857,0.8484848484848485,0.7009199137875141,75.0,0,659.0963810000001,59.0,0.006749799794073905,44,42,36,6,0.8571428571428571,0.9545454545454546,0.7215891052555522,80.0,1,599.6087015,162.0,0.04712041884816754,45,37,32,5,0.8648648648648649,0.8222222222222222,0.7202258821599022,80.0,1,599.669163,180.0,0.059602649006622516
current,book_z15_time,"book_bin,z15_bin,sec_bin",emp_lower,0.6,50,100.0,60.0,False,False,0.7575757575757576,0.8222222222222222,77.0,2,166,157,124,33,0.7898089171974523,0.9457831325301205,0.7195403610333275,74.0,0,688.48,570.0,0.04818258664412511,99,93,75,18,0.8064516129032258,0.9393939393939394,0.71467528088567,74.0,0,699.319,464.0,0.06594656054576464,33,31,24,7,0.7741935483870968,0.9393939393939394,0.6018758161665795,74.0,0,641.424,70.0,0.030042918454935622,34,33,25,8,0.7575757575757576,0.9705882352941176,0.5897538017044264,73.0,0,681.761,36.0,0.01461038961038961,221,191,156,35,0.8167539267015707,0.8642533936651584,0.7558297341724367,77.0,2,599.92687,401.0,0.026383314691756036,132,112,88,24,0.7857142857142857,0.8484848484848485,0.7009199137875141,75.0,0,659.0963810000001,59.0,0.006749799794073905,44,42,36,6,0.8571428571428571,0.9545454545454546,0.7215891052555522,80.0,1,599.6087015,162.0,0.04712041884816754,45,37,32,5,0.8648648648648649,0.8222222222222222,0.7202258821599022,80.0,1,599.669163,180.0,0.059602649006622516
current,book_z15_time,"book_bin,z15_bin,sec_bin",emp_p,0.7,50,100.0,0.0,False,False,0.7575757575757576,0.8222222222222222,77.0,5,166,164,131,33,0.7987804878048781,0.9879518072289156,0.7309055971261054,74.0,5,677.1345,573.0,0.0457411990101381,99,98,80,18,0.8163265306122449,0.98989898989899,0.7282500277598462,74.0,4,691.957,466.0,0.06185293336872843,33,33,26,7,0.7878787878787878,1.0,0.6224835500784931,74.0,1,599.231,71.0,0.02807433768287861,34,33,25,8,0.7575757575757576,0.9705882352941176,0.5897538017044264,73.0,0,681.761,36.0,0.01461038961038961,221,193,158,35,0.8186528497409327,0.8733031674208145,0.7582497782433524,77.0,3,599.895062,402.0,0.026107286660605272,132,114,90,24,0.7894736842105263,0.8636363636363636,0.7058275305506708,75.0,1,659.028176,60.0,0.006711409395973154,44,42,36,6,0.8571428571428571,0.9545454545454546,0.7215891052555522,80.0,1,599.6087015,162.0,0.04712041884816754,45,37,32,5,0.8648648648648649,0.8222222222222222,0.7202258821599022,80.0,1,599.669163,180.0,0.059602649006622516
current,book_z15_time,"book_bin,z15_bin,sec_bin",emp_lower,0.6,50,100.0,0.0,False,False,0.7575757575757576,0.8222222222222222,77.0,5,166,164,131,33,0.7987804878048781,0.9879518072289156,0.7309055971261054,74.0,5,677.1345,573.0,0.0457411990101381,99,98,80,18,0.8163265306122449,0.98989898989899,0.7282500277598462,74.0,4,691.957,466.0,0.06185293336872843,33,33,26,7,0.7878787878787878,1.0,0.6224835500784931,74.0,1,599.231,71.0,0.02807433768287861,34,33,25,8,0.7575757575757576,0.9705882352941176,0.5897538017044264,73.0,0,681.761,36.0,0.01461038961038961,221,193,158,35,0.8186528497409327,0.8733031674208145,0.7582497782433524,77.0,3,599.895062,402.0,0.026107286660605272,132,114,90,24,0.7894736842105263,0.8636363636363636,0.7058275305506708,75.0,1,659.028176,60.0,0.006711409395973154,44,42,36,6,0.8571428571428571,0.9545454545454546,0.7215891052555522,80.0,1,599.6087015,162.0,0.04712041884816754,45,37,32,5,0.8648648648648649,0.8222222222222222,0.7202258821599022,80.0,1,599.669163,180.0,0.059602649006622516
