dataset,candidate,label,filter_count,all_base_markets,all_markets,all_wins,all_losses,all_accuracy,all_coverage,all_wilson95_lower,all_median_ask,all_mean_ask,all_p75_ask,all_ask_ge_95,all_ask_eq_100,all_median_seconds_to_close,all_entry_fee_cents,all_ask_cost_cents,all_entry_cost_cents,all_gross_pnl_cents,all_net_pnl_cents,all_gross_roi_on_ask,all_net_roi_on_cost,all_net_edge_per_selected_cents,all_net_edge_per_base_market_cents,all_fee_aware_break_even_accuracy,all_accuracy_minus_break_even,train_base_markets,train_markets,train_wins,train_losses,train_accuracy,train_coverage,train_wilson95_lower,train_median_ask,train_mean_ask,train_p75_ask,train_ask_ge_95,train_ask_eq_100,train_median_seconds_to_close,train_entry_fee_cents,train_ask_cost_cents,train_entry_cost_cents,train_gross_pnl_cents,train_net_pnl_cents,train_gross_roi_on_ask,train_net_roi_on_cost,train_net_edge_per_selected_cents,train_net_edge_per_base_market_cents,train_fee_aware_break_even_accuracy,train_accuracy_minus_break_even,validation_base_markets,validation_markets,validation_wins,validation_losses,validation_accuracy,validation_coverage,validation_wilson95_lower,validation_median_ask,validation_mean_ask,validation_p75_ask,validation_ask_ge_95,validation_ask_eq_100,validation_median_seconds_to_close,validation_entry_fee_cents,validation_ask_cost_cents,validation_entry_cost_cents,validation_gross_pnl_cents,validation_net_pnl_cents,validation_gross_roi_on_ask,validation_net_roi_on_cost,validation_net_edge_per_selected_cents,validation_net_edge_per_base_market_cents,validation_fee_aware_break_even_accuracy,validation_accuracy_minus_break_even,holdout_base_markets,holdout_markets,holdout_wins,holdout_losses,holdout_accuracy,holdout_coverage,holdout_wilson95_lower,holdout_median_ask,holdout_mean_ask,holdout_p75_ask,holdout_ask_ge_95,holdout_ask_eq_100,holdout_median_seconds_to_close,holdout_entry_fee_cents,holdout_ask_cost_cents,holdout_entry_cost_cents,holdout_gross_pnl_cents,holdout_net_pnl_cents,holdout_gross_roi_on_ask,holdout_net_roi_on_cost,holdout_net_edge_per_selected_cents,holdout_net_edge_per_base_market_cents,holdout_fee_aware_break_even_accuracy,holdout_accuracy_minus_break_even,coverage_pass,all_splits_positive,oos_positive
current,book_margin__rv30_over_rv60_ge_1p2,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; rv30_over_rv60>=1.2,1,328,56,43,13,0.7678571428571429,0.17073170731707318,0.6423184678498916,68.0,71.82142857142857,78.25,3,0,783.109,102.0,4022.0,4124.0,278.0,176.0,0.06911984087518648,0.04267701260911736,3.142857142857143,0.5365853658536586,0.7364285714285713,0.03142857142857158,196,24,16,8,0.6666666666666666,0.12244897959183673,0.4670631683813174,68.5,71.66666666666667,75.0,1,0,780.9925000000001,44.0,1720.0,1764.0,-120.0,-164.0,-0.06976744186046512,-0.09297052154195011,-6.833333333333333,-0.8367346938775511,0.735,-0.06833333333333336,66,17,14,3,0.8235294117647058,0.25757575757575757,0.5897054143116587,66.0,69.88235294117646,75.0,0,0,776.205,31.0,1188.0,1219.0,212.0,181.0,0.17845117845117844,0.14848236259228875,10.647058823529411,2.742424242424242,0.7170588235294117,0.1064705882352941,66,15,13,2,0.8666666666666667,0.22727272727272727,0.6211801716767764,75.0,74.26666666666667,79.5,2,0,792.314,27.0,1114.0,1141.0,186.0,159.0,0.16696588868940754,0.13935144609991235,10.6,2.409090909090909,0.7606666666666667,0.10599999999999998,False,False,True
current,book_margin__rv15_over_rv60_le_0p8,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; rv15_over_rv60<=0.8,1,328,174,130,44,0.7471264367816092,0.5304878048780488,0.6776834808762241,66.5,69.86206896551724,74.75,2,0,691.262,325.0,12156.0,12481.0,844.0,519.0,0.06943073379401118,0.041583206473840235,2.9827586206896552,1.5823170731707317,0.7172988505747127,0.029827586206896517,196,111,86,25,0.7747747747747747,0.5663265306122449,0.6886323576918694,67.0,69.82882882882883,74.5,1,0,692.983,209.0,7751.0,7960.0,849.0,640.0,0.10953425364469101,0.08040201005025126,5.7657657657657655,3.2653061224489797,0.7171171171171172,0.05765765765765751,66,28,21,7,0.75,0.42424242424242425,0.5664432968100103,66.0,69.21428571428571,71.5,1,0,654.8855,52.0,1938.0,1990.0,162.0,110.0,0.08359133126934984,0.05527638190954774,3.9285714285714284,1.6666666666666667,0.7107142857142857,0.03928571428571426,66,35,23,12,0.6571428571428571,0.5303030303030303,0.4915194951399626,66.0,70.48571428571428,77.5,0,0,712.341,64.0,2467.0,2531.0,-167.0,-231.0,-0.06769355492501013,-0.09126827340971948,-6.6,-3.5,0.7231428571428571,-0.06599999999999995,False,False,False
current,book_margin__rv15_over_rv60_le_1,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; rv15_over_rv60<=1,1,328,267,192,75,0.7191011235955056,0.8140243902439024,0.6623779126976433,65.0,67.19850187265918,69.0,0,0,772.317,520.0,17942.0,18462.0,1258.0,738.0,0.07011481440196188,0.03997400064998375,2.764044943820225,2.25,0.6914606741573034,0.027640449438202208,196,160,116,44,0.725,0.8163265306122449,0.6511504495603382,64.0,66.7875,69.0,0,0,776.1534999999999,312.0,10686.0,10998.0,914.0,602.0,0.08553247239378627,0.054737224949990906,3.7625,3.0714285714285716,0.687375,0.03762500000000002,66,54,42,12,0.7777777777777778,0.8181818181818182,0.6506132834036111,66.0,68.81481481481481,72.0,0,0,739.194,103.0,3716.0,3819.0,484.0,381.0,0.1302475780409042,0.0997643362136685,7.055555555555555,5.7727272727272725,0.7072222222222223,0.07055555555555548,66,53,34,19,0.6415094339622641,0.803030303030303,0.5069114155535945,65.0,66.79245283018868,69.0,0,0,771.816,105.0,3540.0,3645.0,-140.0,-245.0,-0.03954802259887006,-0.06721536351165981,-4.622641509433962,-3.712121212121212,0.6877358490566038,-0.04622641509433967,True,False,False
current,book_margin__rv15_over_rv60_ge_1,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; rv15_over_rv60>=1,1,328,196,132,64,0.673469387755102,0.5975609756097561,0.6050325265576153,68.0,70.8265306122449,76.25,8,0,772.9765,358.0,13882.0,14240.0,-682.0,-1040.0,-0.0491283676703645,-0.07303370786516854,-5.3061224489795915,-3.1707317073170733,0.7265306122448978,-0.05306122448979578,196,110,73,37,0.6636363636363637,0.5612244897959183,0.5711495969124046,67.0,69.54545454545455,73.75,2,0,771.7825,205.0,7650.0,7855.0,-350.0,-555.0,-0.0457516339869281,-0.07065563335455124,-5.045454545454546,-2.8316326530612246,0.7140909090909092,-0.05045454545454553,66,45,32,13,0.7111111111111111,0.6818181818181818,0.5663145942523843,69.0,73.62222222222222,82.0,3,0,755.691,79.0,3313.0,3392.0,-113.0,-192.0,-0.034108059160881374,-0.05660377358490566,-4.266666666666667,-2.909090909090909,0.7537777777777778,-0.04266666666666663,66,41,27,14,0.6585365853658537,0.6212121212121212,0.5054983651982969,66.0,71.1951219512195,79.0,3,0,792.314,74.0,2919.0,2993.0,-219.0,-293.0,-0.0750256937307297,-0.0978950885399265,-7.146341463414634,-4.4393939393939394,0.7300000000000001,-0.0714634146341464,False,False,False
current,book_margin__rv15_over_rv60_ge_1p2,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; rv15_over_rv60>=1.2,1,328,96,69,27,0.71875,0.2926829268292683,0.6217410386959606,69.0,73.16666666666667,80.25,7,0,774.7895,170.0,7024.0,7194.0,-124.0,-294.0,-0.01765375854214123,-0.0408673894912427,-3.0625,-0.8963414634146342,0.749375,-0.030625000000000013,196,55,39,16,0.7090909090909091,0.28061224489795916,0.5785927950724502,69.0,72.8,79.0,4,0,775.266,98.0,4004.0,4102.0,-104.0,-202.0,-0.025974025974025976,-0.0492442710872745,-3.672727272727273,-1.030612244897959,0.7458181818181818,-0.03672727272727272,66,23,16,7,0.6956521739130435,0.3484848484848485,0.49134243731240795,69.0,71.8695652173913,76.5,1,0,773.382,43.0,1653.0,1696.0,-53.0,-96.0,-0.03206291591046582,-0.05660377358490566,-4.173913043478261,-1.4545454545454546,0.737391304347826,-0.0417391304347825,66,18,14,4,0.7777777777777778,0.2727272727272727,0.5478541568378738,70.0,75.94444444444444,91.0,2,0,794.5374999999999,29.0,1367.0,1396.0,33.0,4.0,0.024140453547915143,0.0028653295128939827,0.2222222222222222,0.06060606060606061,0.7755555555555556,0.0022222222222222365,False,False,False
current,book_margin__rv15_minus_rv30_le_m10,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; rv15_minus_rv30<=-10,1,328,153,117,36,0.7647058823529411,0.46646341463414637,0.6915216339127415,66.0,69.41830065359477,74.0,3,0,728.689,288.0,10621.0,10909.0,1079.0,791.0,0.10159118727050184,0.07250893757447979,5.169934640522876,2.4115853658536586,0.7130065359477125,0.05169934640522866,196,88,71,17,0.8068181818181818,0.4489795918367347,0.7122293318676105,66.0,69.18181818181819,73.25,1,0,743.6320000000001,166.0,6088.0,6254.0,1012.0,846.0,0.1662286465177398,0.13527342500799489,9.613636363636363,4.316326530612245,0.7106818181818181,0.09613636363636369,66,24,19,5,0.7916666666666666,0.36363636363636365,0.5952954674681135,66.5,70.0,72.5,1,0,765.8175,44.0,1680.0,1724.0,220.0,176.0,0.13095238095238096,0.10208816705336426,7.333333333333333,2.6666666666666665,0.7183333333333334,0.07333333333333325,66,41,27,14,0.6585365853658537,0.6212121212121212,0.5054983651982969,66.0,69.58536585365853,75.0,1,0,717.178,78.0,2853.0,2931.0,-153.0,-231.0,-0.05362776025236593,-0.07881269191402251,-5.634146341463414,-3.5,0.7148780487804879,-0.056341463414634196,False,False,False
current,book_margin__rv15_minus_rv30_le_0,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; rv15_minus_rv30<=0,1,328,265,193,72,0.7283018867924528,0.8079268292682927,0.6717657633792155,65.0,68.82641509433962,72.0,3,0,758.206,501.0,18239.0,18740.0,1061.0,560.0,0.05817204890619003,0.029882604055496264,2.1132075471698113,1.7073170731707317,0.7071698113207547,0.021132075471698042,196,161,119,42,0.7391304347826086,0.8214285714285714,0.6662937459643552,65.0,68.71428571428571,71.0,2,0,765.325,302.0,11063.0,11365.0,837.0,535.0,0.07565759739672784,0.047074351077870655,3.3229813664596275,2.729591836734694,0.7059006211180124,0.03322981366459621,66,51,39,12,0.7647058823529411,0.7727272727272727,0.632377748398347,66.0,69.05882352941177,74.5,0,0,742.278,97.0,3522.0,3619.0,378.0,281.0,0.10732538330494037,0.07764575849682233,5.509803921568627,4.257575757575758,0.709607843137255,0.05509803921568612,66,53,35,18,0.660377358490566,0.803030303030303,0.525947866375483,65.0,68.94339622641509,74.0,1,0,733.366,102.0,3654.0,3756.0,-154.0,-256.0,-0.0421455938697318,-0.06815761448349308,-4.830188679245283,-3.878787878787879,0.7086792452830191,-0.048301886792453064,False,False,False
current,book_margin__rv15_minus_rv30_ge_0,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; rv15_minus_rv30>=0,1,328,246,174,72,0.7073170731707317,0.75,0.6476209650734516,68.0,70.66260162601625,78.0,3,0,770.2284999999999,456.0,17383.0,17839.0,17.0,-439.0,0.0009779669792325835,-0.024609002746790738,-1.7845528455284554,-1.3384146341463414,0.7251626016260164,-0.017845528455284754,196,147,105,42,0.7142857142857143,0.75,0.6365298438074001,67.0,70.38095238095238,78.0,2,0,766.215,272.0,10346.0,10618.0,154.0,-118.0,0.014884979702300407,-0.011113203993219061,-0.8027210884353742,-0.6020408163265306,0.7223129251700681,-0.008027210884353764,66,50,37,13,0.74,0.7575757575757576,0.6044684273515116,68.0,71.06,76.75,0,0,754.158,93.0,3553.0,3646.0,147.0,54.0,0.04137348719392063,0.014810751508502468,1.08,0.8181818181818182,0.7292000000000001,0.01079999999999992,66,49,32,17,0.6530612244897959,0.7424242424242424,0.5131119428697273,68.0,71.10204081632654,78.0,1,0,822.12,91.0,3484.0,3575.0,-284.0,-375.0,-0.08151549942594719,-0.1048951048951049,-7.653061224489796,-5.681818181818182,0.7295918367346939,-0.07653061224489799,False,False,False
current,book_margin__rv15_minus_rv30_ge_10,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; rv15_minus_rv30>=10,1,328,124,83,41,0.6693548387096774,0.3780487804878049,0.5825577946350449,68.0,71.95967741935483,79.0,6,0,772.1195,226.0,8923.0,9149.0,-623.0,-849.0,-0.06981956741006388,-0.09279702699748607,-6.846774193548387,-2.5884146341463414,0.7378225806451613,-0.06846774193548388,196,66,48,18,0.7272727272727273,0.336734693877551,0.6095777422224589,68.0,71.46969696969697,78.75,4,0,731.826,119.0,4717.0,4836.0,83.0,-36.0,0.017595929616281536,-0.007444168734491315,-0.5454545454545454,-0.1836734693877551,0.7327272727272727,-0.005454545454545379,66,19,12,7,0.631578947368421,0.2878787878787879,0.41039533164803066,69.0,71.15789473684211,75.0,0,0,819.258,36.0,1352.0,1388.0,-152.0,-188.0,-0.11242603550295859,-0.13544668587896252,-9.894736842105264,-2.8484848484848486,0.7305263157894736,-0.09894736842105256,66,39,23,16,0.5897435897435898,0.5909090909090909,0.4341862288289697,68.0,73.17948717948718,79.5,2,0,804.79,71.0,2854.0,2925.0,-554.0,-625.0,-0.1941135248773651,-0.21367521367521367,-16.025641025641026,-9.469696969696969,0.7499999999999999,-0.16025641025641013,False,False,False
current,book_margin__rv15_over_rv30_le_1__rv30_over_rv60_le_1,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; rv15_over_rv30<=1; rv30_over_rv60<=1,2,328,179,134,45,0.7486033519553073,0.5457317073170732,0.6802831410290511,65.0,69.53072625698324,73.5,3,0,700.641,331.0,12446.0,12777.0,954.0,623.0,0.07665113289410252,0.04875948970806919,3.4804469273743015,1.899390243902439,0.7137988826815641,0.034804469273743144,196,113,88,25,0.7787610619469026,0.576530612244898,0.6937769497876131,65.0,69.64601769911505,73.0,2,0,700.641,207.0,7870.0,8077.0,930.0,723.0,0.1181702668360864,0.08951343320539805,6.398230088495575,3.688775510204082,0.714778761061947,0.0639823008849556,66,28,21,7,0.75,0.42424242424242425,0.5664432968100103,66.0,69.60714285714286,75.25,0,0,708.8050000000001,54.0,1949.0,2003.0,151.0,97.0,0.07747562852744998,0.048427358961557664,3.4642857142857144,1.4696969696969697,0.7153571428571429,0.034642857142857086,66,38,25,13,0.6578947368421053,0.5757575757575758,0.49892103551783085,65.0,69.13157894736842,71.75,1,0,676.767,70.0,2627.0,2697.0,-127.0,-197.0,-0.048344118766653975,-0.07304412309974045,-5.184210526315789,-2.984848484848485,0.7097368421052631,-0.0518421052631578,False,False,False
current,book_margin__rv15_over_rv30_ge_1__rv30_over_rv60_ge_1,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; rv15_over_rv30>=1; rv30_over_rv60>=1,2,328,130,99,31,0.7615384615384615,0.39634146341463417,0.681447575620172,72.0,74.76923076923077,84.75,8,0,736.2594999999999,223.0,9720.0,9943.0,180.0,-43.0,0.018518518518518517,-0.004324650507895001,-0.33076923076923076,-0.13109756097560976,0.764846153846154,-0.003307692307692456,196,71,54,17,0.7605633802816901,0.3622448979591837,0.6495877914390639,70.0,74.11267605633803,83.0,4,0,766.278,123.0,5262.0,5385.0,138.0,15.0,0.026225769669327253,0.002785515320334262,0.2112676056338028,0.07653061224489796,0.7584507042253523,0.0021126760563378033,66,32,24,8,0.75,0.48484848484848486,0.5789344100575552,75.0,75.34375,82.25,1,0,714.908,56.0,2411.0,2467.0,-11.0,-67.0,-0.004562422231439237,-0.027158492095662748,-2.09375,-1.0151515151515151,0.7709375,-0.020937500000000053,66,27,21,6,0.7777777777777778,0.4090909090909091,0.5924307113336742,73.0,75.81481481481481,88.5,3,0,727.384,44.0,2047.0,2091.0,53.0,9.0,0.025891548607718612,0.00430416068866571,0.3333333333333333,0.13636363636363635,0.7744444444444443,0.0033333333333335213,False,False,False
current,book_margin__rv15_over_rv30_le_0p8__rv_sigma_t_15m_le_100,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; rv15_over_rv30<=0.8; rv_sigma_t_15m<=100,2,328,130,105,25,0.8076923076923077,0.39634146341463417,0.7315106779958248,68.0,71.67692307692307,77.75,3,0,596.026,233.0,9318.0,9551.0,1182.0,949.0,0.12685125563425628,0.09936132342163125,7.3,2.893292682926829,0.7346923076923076,0.07300000000000006,196,82,67,15,0.8170731707317073,0.41836734693877553,0.7198781157085606,68.0,71.10975609756098,77.0,1,0,587.0925,149.0,5831.0,5980.0,869.0,720.0,0.1490310409878237,0.12040133779264214,8.78048780487805,3.673469387755102,0.7292682926829268,0.08780487804878045,66,28,22,6,0.7857142857142857,0.42424242424242425,0.6046141434627813,67.0,71.57142857142857,74.25,2,0,674.258,50.0,2004.0,2054.0,196.0,146.0,0.09780439121756487,0.07108081791626096,5.214285714285714,2.212121212121212,0.7335714285714287,0.052142857142857046,66,20,16,4,0.8,0.30303030303030304,0.5839825677481064,73.5,74.15,83.0,0,0,506.032,34.0,1483.0,1517.0,117.0,83.0,0.07889413351314903,0.05471324983520105,4.15,1.2575757575757576,0.7585000000000001,0.04149999999999998,False,True,True
current,book_margin__rv15_over_rv30_ge_1p2__rv_sigma_t_15m_ge_75,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; rv15_over_rv30>=1.2; rv_sigma_t_15m>=75,2,328,57,45,12,0.7894736842105263,0.17378048780487804,0.6671387891680949,67.0,72.17543859649123,79.0,6,0,773.382,103.0,4114.0,4217.0,386.0,283.0,0.09382596013612056,0.06710931942138962,4.964912280701754,0.8628048780487805,0.7398245614035088,0.0496491228070175,196,24,20,4,0.8333333333333334,0.12244897959183673,0.6414692935030094,67.0,69.875,72.0,2,0,781.292,46.0,1677.0,1723.0,323.0,277.0,0.19260584376863446,0.1607661056297156,11.541666666666666,1.413265306122449,0.7179166666666665,0.11541666666666683,66,14,11,3,0.7857142857142857,0.21212121212121213,0.524107694133997,72.0,73.5,81.0,0,0,769.8205,25.0,1029.0,1054.0,71.0,46.0,0.06899902818270165,0.04364326375711575,3.2857142857142856,0.696969696969697,0.7528571428571428,0.03285714285714292,66,19,14,5,0.7368421052631579,0.2878787878787879,0.5120844910218489,67.0,74.10526315789474,91.5,4,0,792.314,32.0,1408.0,1440.0,-8.0,-40.0,-0.005681818181818182,-0.027777777777777776,-2.1052631578947367,-0.6060606060606061,0.7578947368421055,-0.021052631578947656,False,False,False
current,book_edge_m5,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0,0,328,326,229,97,0.7024539877300614,0.9939024390243902,0.650701830192196,64.0,65.74539877300613,68.0,0,0,818.6895,649.0,21433.0,22082.0,1467.0,818.0,0.06844585452339849,0.037043746037496605,2.5092024539877302,2.4939024390243905,0.677361963190184,0.025092024539877356,196,194,138,56,0.711340206185567,0.9897959183673469,0.6439610153449159,63.0,65.04639175257732,67.0,0,0,816.4894999999999,387.0,12619.0,13006.0,1181.0,794.0,0.09358903241144306,0.06104874673227741,4.092783505154639,4.051020408163265,0.6704123711340206,0.0409278350515464,66,66,46,20,0.696969696969697,1.0,0.5778119305445574,65.0,66.77272727272727,69.0,0,0,815.931,131.0,4407.0,4538.0,193.0,62.0,0.04379396414794645,0.013662406346408109,0.9393939393939394,0.9393939393939394,0.6875757575757576,0.009393939393939399,66,66,45,21,0.6818181818181818,1.0,0.5621255011195574,65.0,66.77272727272727,69.0,0,0,825.7405,131.0,4407.0,4538.0,93.0,-38.0,0.02110279101429544,-0.008373732921992068,-0.5757575757575758,-0.5757575757575758,0.6875757575757575,-0.005757575757575739,True,False,False
current,book_edge_m5__rv15_over_rv30_le_0p8,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; rv15_over_rv30<=0.8,1,328,144,111,33,0.7708333333333334,0.43902439024390244,0.6956821192796613,68.0,71.02083333333333,75.25,4,0,660.499,263.0,10227.0,10490.0,873.0,610.0,0.08536227632736873,0.058150619637750235,4.236111111111111,1.8597560975609757,0.7284722222222223,0.04236111111111107,196,87,70,17,0.8045977011494253,0.44387755102040816,0.7091678634827149,68.0,71.27586206896552,77.0,2,0,598.592,158.0,6201.0,6359.0,799.0,641.0,0.12885018545395904,0.10080201289510929,7.367816091954023,3.270408163265306,0.7309195402298851,0.07367816091954016,66,28,22,6,0.7857142857142857,0.42424242424242425,0.6046141434627813,67.0,71.57142857142857,74.25,2,0,674.258,50.0,2004.0,2054.0,196.0,146.0,0.09780439121756487,0.07108081791626096,5.214285714285714,2.212121212121212,0.7335714285714287,0.052142857142857046,66,29,19,10,0.6551724137931034,0.4393939393939394,0.4734510409047614,68.0,69.72413793103448,75.0,0,0,712.341,55.0,2022.0,2077.0,-122.0,-177.0,-0.06033630069238378,-0.08521906596051998,-6.103448275862069,-2.6818181818181817,0.7162068965517241,-0.06103448275862067,False,False,False
current,book_edge_m5__rv15_over_rv30_le_1,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; rv15_over_rv30<=1,1,328,265,193,72,0.7283018867924528,0.8079268292682927,0.6717657633792155,65.0,68.82641509433962,72.0,3,0,758.206,501.0,18239.0,18740.0,1061.0,560.0,0.05817204890619003,0.029882604055496264,2.1132075471698113,1.7073170731707317,0.7071698113207547,0.021132075471698042,196,161,119,42,0.7391304347826086,0.8214285714285714,0.6662937459643552,65.0,68.71428571428571,71.0,2,0,765.325,302.0,11063.0,11365.0,837.0,535.0,0.07565759739672784,0.047074351077870655,3.3229813664596275,2.729591836734694,0.7059006211180124,0.03322981366459621,66,51,39,12,0.7647058823529411,0.7727272727272727,0.632377748398347,66.0,69.05882352941177,74.5,0,0,742.278,97.0,3522.0,3619.0,378.0,281.0,0.10732538330494037,0.07764575849682233,5.509803921568627,4.257575757575758,0.709607843137255,0.05509803921568612,66,53,35,18,0.660377358490566,0.803030303030303,0.525947866375483,65.0,68.94339622641509,74.0,1,0,733.366,102.0,3654.0,3756.0,-154.0,-256.0,-0.0421455938697318,-0.06815761448349308,-4.830188679245283,-3.878787878787879,0.7086792452830191,-0.048301886792453064,False,False,False
current,book_edge_m5__rv15_over_rv30_le_1p2,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; rv15_over_rv30<=1.2,1,328,319,224,95,0.7021943573667712,0.9725609756097561,0.6498479397394757,64.0,66.40752351097179,68.0,0,0,807.149,627.0,21184.0,21811.0,1216.0,589.0,0.05740181268882175,0.02700472238778598,1.8463949843260188,1.795731707317073,0.6837304075235109,0.018463949843260274,196,192,135,57,0.703125,0.9795918367346939,0.6350287007411195,64.0,65.86979166666667,68.0,0,0,800.425,378.0,12647.0,13025.0,853.0,475.0,0.06744682533407133,0.036468330134357005,2.4739583333333335,2.423469387755102,0.6783854166666666,0.02473958333333337,66,63,44,19,0.6984126984126984,0.9545454545454546,0.5763962768644041,65.0,67.0952380952381,69.0,0,0,810.737,123.0,4227.0,4350.0,173.0,50.0,0.040927371658386565,0.011494252873563218,0.7936507936507936,0.7575757575757576,0.6904761904761906,0.007936507936507797,66,64,45,19,0.703125,0.9696969696969697,0.5822979889645707,65.0,67.34375,70.5,0,0,819.4,126.0,4310.0,4436.0,190.0,64.0,0.04408352668213457,0.014427412082957619,1.0,0.9696969696969697,0.693125,0.010000000000000009,True,True,True
current,book_edge_m5__rv15_over_rv30_ge_0p8,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; rv15_over_rv30>=0.8,1,328,312,219,93,0.7019230769230769,0.9512195121951219,0.6489619133522831,64.0,67.55448717948718,69.25,2,0,799.781,603.0,21077.0,21680.0,823.0,220.0,0.039047302747070266,0.01014760147601476,0.7051282051282052,0.6707317073170732,0.694871794871795,0.007051282051281915,196,187,134,53,0.7165775401069518,0.9540816326530612,0.6481313812869184,64.0,66.9572192513369,69.0,0,0,800.029,363.0,12521.0,12884.0,879.0,516.0,0.07020206053829567,0.04004967401428128,2.7593582887700534,2.63265306122449,0.6889839572192512,0.02759358288770064,66,63,44,19,0.6984126984126984,0.9545454545454546,0.5763962768644041,66.0,68.38095238095238,72.0,0,0,773.575,122.0,4308.0,4430.0,92.0,-30.0,0.02135561745589601,-0.006772009029345372,-0.47619047619047616,-0.45454545454545453,0.7031746031746032,-0.004761904761904856,66,62,41,21,0.6612903225806451,0.9393939393939394,0.5371769954935818,65.0,68.51612903225806,69.0,2,0,811.9994999999999,118.0,4248.0,4366.0,-148.0,-266.0,-0.03483992467043315,-0.06092533211177279,-4.290322580645161,-4.03030303030303,0.7041935483870968,-0.04290322580645167,True,False,False
current,book_edge_m5__rv15_over_rv30_ge_1,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; rv15_over_rv30>=1,1,328,246,174,72,0.7073170731707317,0.75,0.6476209650734516,68.0,70.66260162601625,78.0,3,0,770.2284999999999,456.0,17383.0,17839.0,17.0,-439.0,0.0009779669792325835,-0.024609002746790738,-1.7845528455284554,-1.3384146341463414,0.7251626016260164,-0.017845528455284754,196,147,105,42,0.7142857142857143,0.75,0.6365298438074001,67.0,70.38095238095238,78.0,2,0,766.215,272.0,10346.0,10618.0,154.0,-118.0,0.014884979702300407,-0.011113203993219061,-0.8027210884353742,-0.6020408163265306,0.7223129251700681,-0.008027210884353764,66,50,37,13,0.74,0.7575757575757576,0.6044684273515116,68.0,71.06,76.75,0,0,754.158,93.0,3553.0,3646.0,147.0,54.0,0.04137348719392063,0.014810751508502468,1.08,0.8181818181818182,0.7292000000000001,0.01079999999999992,66,49,32,17,0.6530612244897959,0.7424242424242424,0.5131119428697273,68.0,71.10204081632654,78.0,1,0,822.12,91.0,3484.0,3575.0,-284.0,-375.0,-0.08151549942594719,-0.1048951048951049,-7.653061224489796,-5.681818181818182,0.7295918367346939,-0.07653061224489799,False,False,False
current,book_edge_m5__rv15_over_rv30_ge_1p2,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; rv15_over_rv30>=1.2,1,328,92,65,27,0.7065217391304348,0.2804878048780488,0.6067052889274724,71.5,75.25,86.75,9,0,712.5525,155.0,6923.0,7078.0,-423.0,-578.0,-0.061100678896432184,-0.08166148629556372,-6.282608695652174,-1.7621951219512195,0.7693478260869565,-0.0628260869565217,196,49,34,15,0.6938775510204082,0.25,0.5547210644108935,70.0,74.85714285714286,83.0,5,0,704.938,83.0,3668.0,3751.0,-268.0,-351.0,-0.07306434023991276,-0.09357504665422554,-7.163265306122449,-1.7908163265306123,0.7655102040816327,-0.07163265306122457,66,23,16,7,0.6956521739130435,0.3484848484848485,0.49134243731240795,75.0,76.3913043478261,85.5,0,0,713.743,39.0,1757.0,1796.0,-157.0,-196.0,-0.08935685828116106,-0.1091314031180401,-8.521739130434783,-2.9696969696969697,0.7808695652173914,-0.08521739130434791,66,20,15,5,0.75,0.30303030303030304,0.531299122381256,67.0,74.9,91.25,4,0,781.991,33.0,1498.0,1531.0,2.0,-31.0,0.0013351134846461949,-0.020248203788373612,-1.55,-0.4696969696969697,0.7655000000000001,-0.01550000000000007,False,False,False
