abs_d_sigma,actionable,ask_cents,ask_prob,book_age_ms,btc_age_ms,edge_cents,eff_edge_prob,eligible_depth,estimated_entry_fee_cents,feature_count,fv,gross_cents,h6_recross_hazard_high,hold_gross_cents,is_first_market_observation,is_first_market_side_observation,lambda_plus,market,market_observation_index,market_side_observation_index,net_gross_cents_after_entry_fee,outlier_count,outlier_share,p_eff,p_side,policy,raw_edge_cents,reason,recross_hazard_score,result,seconds_to_close,side,side_won,sigma_t_dollars,source,spectral_tag,status,top_eigenvalue,top_over_mp_edge,ts_wall,v28_minus_ask_prob,window_n
0.066785,True,56.0,0.56,0.0,0.0,-6.808055,0.0,1701.05,4.0,11,rmt_memory_gate,-112,True,-112,True,True,2.1865937744230046,KXBTC15M-26MAY061515-15,0,0,-116.0,4,0.9891231114508411,0.56,0.531919,rmt_memory_gate_p52_edge0,-4.808055,p_below_floor,1.1505868943080917,no,867.98,yes,False,125.253588,rejected_actionable,spectral_dominant_factor,finalized,302.8253001918915,138.4917965714965,2026-05-06T19:00:32.020122+00:00,-0.028081000000000023,48
0.017837,True,54.0,0.54,0.0,0.0,-5.962238,0.0,56.36,4.0,11,rmt_memory_gate,92,True,92,True,True,2.1865937744230046,KXBTC15M-26MAY061530-30,0,0,88.0,3,0.9930995208606798,0.54,0.520378,rmt_memory_gate_p52_edge0,-3.962238,p_below_floor,1.211641439323593,yes,883.982,yes,True,124.457242,rejected_actionable,spectral_dominant_factor,finalized,431.4493367309377,197.315725388813,2026-05-06T19:15:16.019169+00:00,-0.01962200000000003,48
0.014243,True,53.0,0.53,828.0,0.0,-5.878946,0.0,50.0,4.0,11,rmt_memory_gate,-106,True,-106,False,True,2.1865937744230046,KXBTC15M-26MAY061545-45,1,0,-110.0,3,0.9869452864812939,0.53,0.511211,rmt_memory_gate_p52_edge0,-3.878946,p_below_floor,1.1722958825031966,yes,877.734,no,False,120.410037,rejected_actionable,spectral_dominant_factor,finalized,386.77889632404975,176.8864893188093,2026-05-06T19:30:22.268324+00:00,-0.018789000000000056,48
0.217987,True,61.0,0.61,16.0,0.0,-4.669517,0.0,994.42,4.0,11,rmt_memory_gate,-122,True,-122,False,True,2.1865937744230046,KXBTC15M-26MAY061600-00,1,0,-126.0,3,0.9943010443642828,0.61,0.603305,rmt_memory_gate_p52_edge0,-2.669517,p_below_floor,0.8937992292764333,yes,868.486,no,False,113.148909,rejected_actionable,spectral_dominant_factor,finalized,816.1821573084238,373.2664781430638,2026-05-06T19:45:31.514570+00:00,-0.0066950000000000065,48
0.104264,True,54.0,0.54,984.0,0.0,-4.113086,0.0,55.0,4.0,11,rmt_memory_gate,92,True,92,True,True,2.1865937744230046,KXBTC15M-26MAY061615-15,0,0,88.0,3,0.8984020449246515,0.54,0.538869,rmt_memory_gate_p52_edge0,-2.113086,p_below_floor,0.9556356811157567,yes,861.221,yes,True,108.427036,rejected_actionable,spectral_dominant_factor,finalized,15.573870340311114,7.122434227372995,2026-05-06T20:00:38.780435+00:00,-0.0011309999999999931,48
0.334049,True,68.0,0.68,0.0,1047.0,-9.603688,0.0,346.38,4.0,11,rmt_memory_gate,-136,True,-136,True,True,2.1865937744230046,KXBTC15M-26MAY061630-30,0,0,-140.0,4,0.987339033110455,0.68,0.623963,rmt_memory_gate_p52_edge0,-7.603688,p_below_floor,0.7455326490288399,no,854.782,yes,False,106.840491,rejected_actionable,spectral_dominant_factor,finalized,150.32436486163948,68.74819027658984,2026-05-06T20:15:45.218895+00:00,-0.056037000000000003,48
0.561593,True,71.0,0.71,797.0,0.0,-0.847067,0.009285149999999964,178.0,3.0,11,rmt_memory_gate,58,True,58,False,False,2.1865937744230046,KXBTC15M-26MAY061645-45,3,1,55.0,2,0.5304816154659944,0.7192851499999999,0.736529,rmt_memory_gate_p52_edge0,1.152933,p_below_floor,0.5883745447496512,no,858.442,no,True,105.637081,rejected_actionable,spectral_dominant_factor,finalized,2.886960931094845,1.3203005354099906,2026-05-06T20:30:41.561221+00:00,0.026529000000000025,48
0.015119,True,55.0,0.55,719.0,0.0,-6.519356,0.0,628.62,4.0,11,rmt_memory_gate,90,True,90,True,True,2.1865937744230046,KXBTC15M-26MAY061700-00,0,0,86.0,5,0.9942294710252342,0.55,0.524806,rmt_memory_gate_p52_edge0,-4.519356,p_below_floor,0.9739435448428793,yes,805.653,yes,True,104.507419,rejected_actionable,spectral_dominant_factor,finalized,275.3278433211551,125.91632087391645,2026-05-06T20:46:34.347488+00:00,-0.02519400000000005,48
0.311218,True,66.0,0.66,516.0,32.0,-7.250706,0.0,30.63,4.0,11,rmt_memory_gate,-132,True,-132,True,True,2.1865937744230046,KXBTC15M-26MAY061715-15,0,0,-136.0,5,0.9810703634319684,0.66,0.627493,rmt_memory_gate_p52_edge0,-5.250706,p_below_floor,0.7471001825372059,no,864.759,yes,False,104.042987,rejected_actionable,spectral_dominant_factor,finalized,46.425696532041016,21.231971422900337,2026-05-06T21:00:35.245672+00:00,-0.032507000000000064,48
0.185688,True,62.0,0.62,938.0,0.0,-7.594805,0.0,505.95,4.0,11,rmt_memory_gate,76,True,76,True,True,2.1865937744230046,KXBTC15M-26MAY061730-30,0,0,72.0,4,0.8762884186328751,0.62,0.584052,rmt_memory_gate_p52_edge0,-5.594805,p_below_floor,0.7796936586349668,yes,849.764,yes,True,96.613845,rejected_actionable,spectral_dominant_factor,finalized,14.058562269473576,6.429434874423957,2026-05-06T21:15:50.236533+00:00,-0.03594799999999998,48
0.021042,True,87.0,0.87,718.0,0.0,-41.038275,0.0,38.4,2.0,11,rmt_memory_gate,26,True,26,True,True,2.1865937744230046,KXBTC15M-26MAY061745-45,0,0,24.0,3,0.9441959749263731,0.87,0.489617,rmt_memory_gate_p52_edge0,-39.038275,p_below_floor,0.6897895866379721,yes,668.465,yes,True,81.740441,rejected_actionable,spectral_dominant_factor,finalized,65.85954856407595,30.119700025879236,2026-05-06T21:33:51.535812+00:00,-0.38038299999999997,48
0.442267,True,68.0,0.68,781.0,31.0,-1.960943,0.0,210.18,4.0,11,rmt_memory_gate,64,True,64,False,True,2.1865937744230046,KXBTC15M-26MAY061800-00,1,0,60.0,3,0.9179362767312454,0.68,0.700391,rmt_memory_gate_p52_edge0,0.039057,p_below_floor,0.54576569140668,no,789.738,no,True,90.669263,rejected_actionable,spectral_dominant_factor,finalized,24.08877439105099,11.016575036854984,2026-05-06T21:46:50.262624+00:00,0.020390999999999937,48
0.353948,True,67.0,0.67,172.0,0.0,-6.404666,0.0,39.83,4.0,11,rmt_memory_gate,66,True,66,False,True,2.1865937744230046,KXBTC15M-26MAY061815-15,2,0,62.0,3,0.8663138831993156,0.67,0.645953,rmt_memory_gate_p52_edge0,-4.404666,p_below_floor,0.5940622275537167,no,789.704,no,True,90.352191,rejected_actionable,spectral_dominant_factor,finalized,12.597196496551145,5.761105077633945,2026-05-06T22:01:50.298020+00:00,-0.02404700000000004,48
0.086385,True,57.0,0.57,281.0,15.0,-5.536334,0.0,479.25,4.0,11,rmt_memory_gate,-114,True,-114,True,True,2.1865937744230046,KXBTC15M-26MAY061830-30,0,0,-118.0,3,0.8893224895190451,0.57,0.554637,rmt_memory_gate_p52_edge0,-3.536334,p_below_floor,0.8365242036907446,no,853.51,yes,False,93.650907,rejected_actionable,spectral_dominant_factor,finalized,14.904112885632948,6.816132497937723,2026-05-06T22:15:46.490471+00:00,-0.015362999999999905,48
0.335691,True,78.0,0.78,984.0,0.0,-15.607554,0.0,23.0,3.0,11,rmt_memory_gate,44,True,44,True,True,2.1865937744230046,KXBTC15M-26MAY061845-45,0,0,41.0,3,0.7700334303388017,0.78,0.658924,rmt_memory_gate_p52_edge0,-13.607554,p_below_floor,0.6131714328215057,yes,814.938,yes,True,90.142507,rejected_actionable,spectral_dominant_factor,finalized,8.977333415988339,4.105624703133194,2026-05-06T22:31:25.062049+00:00,-0.12107600000000007,48
0.001373,True,56.0,0.56,203.0,31.0,-9.938274,0.0,155.0,4.0,11,rmt_memory_gate,-112,True,-112,False,False,2.1865937744230046,KXBTC15M-26MAY061900-00,3,1,-116.0,3,0.8485406277906953,0.56,0.500617,rmt_memory_gate_p52_edge0,-7.938274,p_below_floor,0.8223583233771877,yes,798.454,no,False,87.428632,rejected_actionable,spectral_dominant_factor,finalized,18.431940391851864,8.429522029859276,2026-05-06T22:46:41.550099+00:00,-0.059383000000000075,48
1.171707,True,87.0,0.87,703.0,31.0,2.334214,0.0,185.54,2.0,11,rmt_memory_gate,24,False,26,False,True,2.1865937744230046,KXBTC15M-26MAY061915-15,1,0,22.0,4,0.9141456322221081,0.87,0.923342,rmt_memory_gate_p52_edge0,4.334214,approved_entry,0.2295042151020138,no,714.621,no,True,83.126581,approved_entry,spectral_dominant_factor,finalized,6.810472525943236,3.11464918889215,2026-05-06T23:03:05.391564+00:00,0.053342,48
0.100563,True,55.0,0.55,813.0,0.0,-14.136383,0.0,250.0,4.0,11,rmt_memory_gate,-110,True,-110,False,True,2.1865937744230046,KXBTC15M-26MAY061930-30,1,0,-114.0,4,0.939573893440034,0.55,0.448636,rmt_memory_gate_p52_edge0,-12.136383,p_below_floor,0.9053776147792911,yes,810.397,no,False,105.505731,rejected_actionable,spectral_dominant_factor,finalized,20.665231349593647,9.45087816096374,2026-05-06T23:16:29.603537+00:00,-0.10136400000000007,48
0.13265,True,59.0,0.59,625.0,0.0,-17.240693,0.0,158.15,4.0,11,rmt_memory_gate,82,True,82,False,True,2.1865937744230046,KXBTC15M-26MAY061945-45,1,0,78.0,4,0.9159016714216257,0.59,0.457593,rmt_memory_gate_p52_edge0,-15.240693,p_below_floor,0.8012564138437247,no,809.092,no,True,96.494594,rejected_actionable,spectral_dominant_factor,finalized,21.972142393578558,10.048570818498986,2026-05-06T23:31:30.911183+00:00,-0.13240699999999994,48
0.552158,True,54.0,0.54,891.0,16.0,-31.948857,0.0,1063.87,4.0,11,rmt_memory_gate,-108,True,-108,False,False,2.1865937744230046,KXBTC15M-26MAY062000-00,3,1,-112.0,4,0.9276137069927357,0.54,0.260511,rmt_memory_gate_p52_edge0,-29.948857,p_below_floor,0.4198006566449445,yes,759.471,no,False,79.379424,rejected_actionable,spectral_dominant_factor,finalized,19.06715684202044,8.720027041626356,2026-05-06T23:47:20.530323+00:00,-0.27948900000000004,48
0.086972,True,51.0,0.51,313.0,16.0,-2.315324,0.016846999999999945,704.0,4.0,11,rmt_memory_gate,-102,True,-102,True,True,2.1865937744230046,KXBTC15M-26MAY062015-15,0,0,-106.0,1,0.31423042494220804,0.526847,0.526847,rmt_memory_gate_p52_edge0,-0.315324,p_below_floor,0.736600804031155,no,869.507,yes,False,81.750113,rejected_actionable,spectral_factor,finalized,3.0194250086732306,1.3808806390981299,2026-05-07T00:00:30.493763+00:00,0.016846999999999945,48
0.42146,True,77.0,0.77,985.0,16.0,-12.281968,0.0,129.08,3.0,11,rmt_memory_gate,46,True,46,False,False,2.1865937744230046,KXBTC15M-26MAY062030-30,5,2,43.0,3,0.6867549524103282,0.77,0.68218,rmt_memory_gate_p52_edge0,-10.281968,p_below_floor,0.42671562464946083,no,685.881,no,True,74.502898,rejected_actionable,spectral_dominant_factor,finalized,4.082043318917921,1.866850334372275,2026-05-07T00:18:34.121903+00:00,-0.08782000000000001,48
0.300192,True,60.0,0.6,47.0,16.0,-3.345015,0.0,10.0,4.0,11,rmt_memory_gate,80,True,80,False,False,2.1865937744230046,KXBTC15M-26MAY062045-45,3,1,76.0,4,0.9807129757189724,0.6,0.60655,rmt_memory_gate_p52_edge0,-1.345015,p_below_floor,0.5880967582700012,no,807.718,no,True,83.813097,rejected_actionable,spectral_dominant_factor,finalized,98.05950406852324,44.845780325336854,2026-05-07T00:31:32.284287+00:00,0.006550000000000056,48
0.281952,True,70.0,0.7,359.0,15.0,-9.040968,0.0,116.0,3.0,11,rmt_memory_gate,60,True,60,True,True,2.1865937744230046,KXBTC15M-26MAY062100-00,0,0,57.0,4,0.9835161561413536,0.7,0.64459,rmt_memory_gate_p52_edge0,-7.040968,p_below_floor,0.655183203721406,yes,863.652,yes,True,88.667572,rejected_actionable,spectral_dominant_factor,finalized,94.814340844837,43.36166230504177,2026-05-07T00:45:36.347518+00:00,-0.05540999999999996,48
0.078109,True,53.0,0.53,469.0,16.0,-2.624725,0.0,892.0,4.0,11,rmt_memory_gate,94,True,94,True,True,2.1865937744230046,KXBTC15M-26MAY062115-15,0,0,90.0,3,0.9807186574830393,0.53,0.543753,rmt_memory_gate_p52_edge0,-0.624725,p_below_floor,0.866336375836237,yes,849.71,yes,True,96.403932,rejected_actionable,spectral_dominant_factor,finalized,167.0034234633784,76.37606281370074,2026-05-07T01:00:50.289770+00:00,0.013753000000000015,48
0.059157,True,57.0,0.57,625.0,0.0,-9.206475,0.0,1685.89,4.0,11,rmt_memory_gate,86,True,86,True,True,2.1865937744230046,KXBTC15M-26MAY062130-30,0,0,82.0,3,0.9947477067717,0.57,0.517935,rmt_memory_gate_p52_edge0,-7.206475,p_below_floor,1.0738122523489237,yes,873.74,yes,True,115.624551,rejected_actionable,spectral_dominant_factor,finalized,878.6707909019648,401.84454981073344,2026-05-07T01:15:26.259909+00:00,-0.05206499999999992,48
0.23112,True,59.0,0.59,16.0,16.0,-4.113385,0.0,31.88,4.0,11,rmt_memory_gate,82,True,82,True,True,2.1865937744230046,KXBTC15M-26MAY062145-45,0,0,78.0,4,0.9767911029726547,0.59,0.588866,rmt_memory_gate_p52_edge0,-2.113385,p_below_floor,0.903143326367873,yes,859.707,yes,True,116.433202,rejected_actionable,spectral_dominant_factor,finalized,93.22293489354763,42.63386093200927,2026-05-07T01:30:40.293207+00:00,-0.0011339999999999684,48
0.07141,True,61.0,0.61,187.0,16.0,-11.487294,0.0,2182.48,4.0,11,rmt_memory_gate,78,True,78,False,True,2.1865937744230046,KXBTC15M-26MAY062200-00,1,0,74.0,4,0.9823601437495988,0.61,0.535127,rmt_memory_gate_p52_edge0,-9.487294,p_below_floor,0.7676340093351548,no,676.627,no,True,95.085385,rejected_actionable,spectral_dominant_factor,finalized,126.04458560243312,57.644262540578026,2026-05-07T01:48:43.374980+00:00,-0.07487299999999997,48
0.404187,True,59.0,0.59,375.0,15.0,3.183115,0.0,68.33,4.0,11,rmt_memory_gate,82,True,82,False,True,2.1865937744230046,KXBTC15M-26MAY062215-15,1,0,78.0,4,0.9877402758004761,0.59,0.661831,rmt_memory_gate_p52_edge0,5.183115,p_below_floor,0.6698685223589202,no,850.282,no,True,103.244165,rejected_actionable,spectral_dominant_factor,finalized,150.79288105237157,68.96245787225045,2026-05-07T02:00:49.721290+00:00,0.07183099999999998,48
0.048826,True,59.0,0.59,157.0,0.0,-12.56149,0.0,2775.02,4.0,11,rmt_memory_gate,-118,True,-118,True,True,2.1865937744230046,KXBTC15M-26MAY062230-30,0,0,-122.0,4,0.9931425161517009,0.59,0.504385,rmt_memory_gate_p52_edge0,-10.56149,p_below_floor,0.9007645040314092,no,777.065,yes,False,101.790842,rejected_actionable,spectral_dominant_factor,finalized,241.0952050519818,110.2606290533328,2026-05-07T02:17:02.934993+00:00,-0.085615,48
0.278629,True,54.0,0.54,156.0,15.0,2.595082,0.0,55.0,4.0,11,rmt_memory_gate,-108,True,-108,False,True,2.1865937744230046,KXBTC15M-26MAY062245-45,1,0,-112.0,4,0.988436281092861,0.54,0.605951,rmt_memory_gate_p52_edge0,4.595082,p_below_floor,0.7865843246178028,yes,841.408,no,False,107.490544,rejected_actionable,spectral_dominant_factor,finalized,215.7217676263793,98.65653609267393,2026-05-07T02:30:58.594419+00:00,0.06595099999999998,48
0.609402,True,73.0,0.73,578.0,0.0,-0.664611,0.018430100000000005,91.0,3.0,11,rmt_memory_gate,54,True,54,True,True,2.1865937744230046,KXBTC15M-26MAY062300-00,0,0,51.0,2,0.5639043419154292,0.7484301,0.758354,rmt_memory_gate_p52_edge0,1.335389,p_below_floor,0.5727845346949045,yes,855.282,yes,True,108.073147,rejected_actionable,spectral_dominant_factor,finalized,5.14604535484849,2.353452852122211,2026-05-07T02:45:44.718830+00:00,0.02835399999999999,48
0.206369,True,61.0,0.61,500.0,31.0,-5.424274,0.0,536.42,4.0,11,rmt_memory_gate,78,True,78,False,True,2.1865937744230046,KXBTC15M-26MAY062315-15,1,0,74.0,3,0.753673393388483,0.61,0.595757,rmt_memory_gate_p52_edge0,-3.424274,p_below_floor,0.8682652902014164,no,849.539,no,True,109.851743,rejected_actionable,spectral_dominant_factor,finalized,7.45738357925185,3.4105025206246617,2026-05-07T03:00:50.463247+00:00,-0.014243000000000006,48
0.083935,True,56.0,0.56,406.0,0.0,-14.533998,0.0,121.94,4.0,11,rmt_memory_gate,88,True,88,True,True,2.1865937744230046,KXBTC15M-26MAY062330-30,0,0,84.0,3,0.8478375630745195,0.56,0.45466,rmt_memory_gate_p52_edge0,-12.533998,p_below_floor,0.78814661251892,no,699.635,no,True,97.217626,rejected_actionable,spectral_dominant_factor,finalized,10.22751750309776,4.677374289971434,2026-05-07T03:18:20.367686+00:00,-0.10534000000000004,48
0.258521,True,63.0,0.63,922.0,31.0,-7.078918,0.0,120.5,4.0,11,rmt_memory_gate,-126,True,-126,False,True,2.1865937744230046,KXBTC15M-26MAY062345-45,1,0,-130.0,3,0.839864447446152,0.63,0.599211,rmt_memory_gate_p52_edge0,-5.078918,p_below_floor,0.7799134162271775,yes,816.096,no,False,106.064797,rejected_actionable,spectral_dominant_factor,finalized,8.807993012354386,4.028179863760303,2026-05-07T03:31:23.906319+00:00,-0.030788999999999955,48
0.058566,True,58.0,0.58,781.0,0.0,-9.329431,0.0,87.48,4.0,11,rmt_memory_gate,84,True,84,False,True,2.1865937744230046,KXBTC15M-26MAY070000-00,1,0,80.0,2,0.7074279971740091,0.58,0.526706,rmt_memory_gate_p52_edge0,-7.329431,p_below_floor,0.966606164595442,no,830.137,no,True,106.716315,rejected_actionable,spectral_dominant_factor,finalized,8.033305293770365,3.6738901334749214,2026-05-07T03:46:09.864551+00:00,-0.05329399999999995,48
0.093345,True,59.0,0.59,797.0,0.0,-7.645538,0.0,191.37,4.0,11,rmt_memory_gate,82,True,82,True,True,2.1865937744230046,KXBTC15M-26MAY070015-15,0,0,78.0,3,0.8930929475027256,0.59,0.553545,rmt_memory_gate_p52_edge0,-5.645538,p_below_floor,0.8498676518605058,yes,759.604,yes,True,101.558938,rejected_actionable,spectral_dominant_factor,finalized,23.382078275551848,10.693380064032185,2026-05-07T04:02:20.397026+00:00,-0.036455000000000015,48
0.059362,True,70.0,0.7,438.0,16.0,-25.860541,0.0,119.0,3.0,11,rmt_memory_gate,60,True,60,True,True,2.1865937744230046,KXBTC15M-26MAY070030-30,0,0,57.0,3,0.9462416888301378,0.7,0.476395,rmt_memory_gate_p52_edge0,-23.860541,p_below_floor,0.9016513046480161,yes,770.113,yes,True,103.433979,rejected_actionable,spectral_dominant_factor,finalized,60.62515649289823,27.72584336516549,2026-05-07T04:17:09.888471+00:00,-0.22360499999999994,48
0.187292,True,54.0,0.54,687.0,0.0,-16.216384,0.0,1565.92,4.0,11,rmt_memory_gate,-108,True,-108,True,True,2.1865937744230046,KXBTC15M-26MAY070045-45,0,0,-112.0,4,0.897112726206424,0.54,0.417836,rmt_memory_gate_p52_edge0,-14.216384,p_below_floor,0.8305452261842349,no,810.351,yes,False,105.557194,rejected_actionable,spectral_dominant_factor,finalized,10.278965781875769,4.70090325057665,2026-05-07T04:31:29.649226+00:00,-0.12216400000000005,48
0.032616,True,79.0,0.79,203.0,0.0,-33.001343,0.0,202.0,3.0,11,rmt_memory_gate,42,True,42,False,False,2.1865937744230046,KXBTC15M-26MAY070100-00,2,1,39.0,3,0.7581584329333261,0.79,0.494987,rmt_memory_gate_p52_edge0,-31.001343,p_below_floor,0.647900380591622,yes,543.305,yes,True,86.153433,rejected_actionable,spectral_dominant_factor,finalized,10.302479411309982,4.7116567932370454,2026-05-07T04:50:56.695953+00:00,-0.295013,48
0.297492,True,64.0,0.64,922.0,31.0,-5.929972,0.0,67.07,4.0,11,rmt_memory_gate,72,True,72,True,True,2.1865937744230046,KXBTC15M-26MAY070115-15,0,0,68.0,2,0.7390412044676192,0.64,0.6207,rmt_memory_gate_p52_edge0,-3.929972,p_below_floor,0.773494006138249,yes,864.683,yes,True,106.254879,rejected_actionable,spectral_dominant_factor,finalized,10.321791343647153,4.720488764023328,2026-05-07T05:00:35.318057+00:00,-0.019299999999999984,48
0.227698,True,59.0,0.59,296.0,31.0,-2.586009,0.0,964.42,4.0,11,rmt_memory_gate,82,True,82,False,True,2.1865937744230046,KXBTC15M-26MAY070130-30,1,0,78.0,3,0.8343464080331345,0.59,0.60414,rmt_memory_gate_p52_edge0,-0.586009,p_below_floor,0.5442254783067747,no,585.641,no,True,84.717352,rejected_actionable,spectral_dominant_factor,finalized,15.85581817413344,7.251378083849823,2026-05-07T05:20:14.362177+00:00,0.014140000000000041,48
0.326223,True,75.0,0.75,234.0,0.0,-14.54551,0.0,61.38,3.0,11,rmt_memory_gate,50,True,50,False,True,2.1865937744230046,KXBTC15M-26MAY070145-45,1,0,47.0,3,0.8887664283224695,0.75,0.639545,rmt_memory_gate_p52_edge0,-12.54551,p_below_floor,0.4598031348871187,no,543.81,no,True,81.968396,rejected_actionable,spectral_dominant_factor,finalized,25.268711922808702,11.556198603682834,2026-05-07T05:35:56.193046+00:00,-0.11045499999999997,48
0.019784,True,71.0,0.71,63.0,0.0,-25.071017,0.0,3.67,3.0,11,rmt_memory_gate,58,True,58,False,True,2.1865937744230046,KXBTC15M-26MAY070200-00,1,0,55.0,4,0.9564570418667061,0.71,0.49429,rmt_memory_gate_p52_edge0,-23.071017,p_below_floor,0.6024318401067633,no,532.791,no,True,79.862484,rejected_actionable,spectral_dominant_factor,finalized,22.739398559150736,10.399461859417018,2026-05-07T05:51:07.211569+00:00,-0.21570999999999996,48
0.132673,True,53.0,0.53,594.0,0.0,-11.082177,0.0,2621.15,4.0,11,rmt_memory_gate,-106,True,-106,True,True,2.1865937744230046,KXBTC15M-26MAY070530-30,0,0,-110.0,3,0.9121733424290029,0.53,0.459178,rmt_memory_gate_p52_edge0,-9.082177,p_below_floor,0.8946677145970718,no,879.618,yes,False,103.336826,rejected_actionable,spectral_dominant_factor,finalized,26.969509828454484,12.334028452802652,2026-05-07T09:15:20.381842+00:00,-0.07082200000000005,48
0.46275,True,60.0,0.6,16.0,0.0,6.764695,0.0,64.64,4.0,11,rmt_memory_gate,-120,True,-120,True,True,2.1865937744230046,KXBTC15M-26MAY070545-45,0,0,-124.0,3,0.7953862256629165,0.6,0.707647,rmt_memory_gate_p52_edge0,8.764695,p_below_floor,0.6220148866755595,no,855.69,yes,False,101.328958,rejected_actionable,spectral_dominant_factor,finalized,10.070722244828598,4.60566675101142,2026-05-07T09:30:44.310732+00:00,0.10764700000000005,48
0.163755,True,64.0,0.64,328.0,0.0,-8.877516,0.0,130.0,4.0,11,rmt_memory_gate,72,True,72,True,True,2.1865937744230046,KXBTC15M-26MAY070600-00,0,0,68.0,3,0.9381266253737764,0.64,0.591225,rmt_memory_gate_p52_edge0,-6.877516,p_below_floor,0.7591949273414819,yes,739.991,yes,True,98.623231,rejected_actionable,spectral_dominant_factor,finalized,40.104867660561595,18.34125210163667,2026-05-07T09:47:40.009948+00:00,-0.04877500000000001,48
0.275276,True,78.0,0.78,453.0,0.0,-42.587162,0.0,8.0,3.0,11,rmt_memory_gate,-156,True,-156,True,True,2.1865937744230046,KXBTC15M-26MAY070615-15,0,0,-159.0,3,0.9915083191931131,0.78,0.389128,rmt_memory_gate_p52_edge0,-40.587162,p_below_floor,0.6454912835956723,no,702.26,yes,False,96.230672,rejected_actionable,spectral_dominant_factor,finalized,338.3570500911236,154.7416141255633,2026-05-07T10:03:17.739665+00:00,-0.39087200000000005,48
0.230767,True,54.0,0.54,468.0,31.0,-18.697411,0.0,1130.56,4.0,11,rmt_memory_gate,92,True,92,False,True,2.1865937744230046,KXBTC15M-26MAY070630-30,1,0,88.0,3,0.8357755897989343,0.54,0.393026,rmt_memory_gate_p52_edge0,-16.697411,p_below_floor,0.8264694476309769,no,875.963,no,True,105.517869,rejected_actionable,spectral_dominant_factor,finalized,8.568336991019915,3.918577419932935,2026-05-07T10:15:24.040341+00:00,-0.14697400000000005,48
0.004398,True,84.0,0.84,875.0,0.0,-34.395155,0.0,1392.68,2.0,11,rmt_memory_gate,32,True,32,True,True,2.1865937744230046,KXBTC15M-26MAY070645-45,0,0,30.0,3,0.8749185518373381,0.84,0.526048,rmt_memory_gate_p52_edge0,-32.395155,p_below_floor,1.0166953698037628,yes,821.611,yes,True,106.878169,rejected_actionable,spectral_dominant_factor,finalized,15.64635901964915,7.15558564314393,2026-05-07T10:31:18.389738+00:00,-0.313952,48
0.375634,True,56.0,0.56,0.0,1156.0,5.481241,0.0616277999999999,1807.25,4.0,11,rmt_memory_gate,-112,True,-112,True,True,2.1865937744230046,KXBTC15M-26MAY070700-00,0,0,-116.0,3,0.8109983214114304,0.6216278,0.654812,rmt_memory_gate_p52_edge0,7.481241,p_below_floor,0.7601242607081649,no,869.636,yes,False,112.583013,rejected_actionable,spectral_dominant_factor,finalized,5.847388120532668,2.6741995650635513,2026-05-07T10:45:30.364940+00:00,0.0948119999999999,48
0.157545,True,51.0,0.51,296.0,31.0,1.043473,0.03278274999999997,902.54,4.0,11,rmt_memory_gate,98,True,98,True,True,2.1865937744230046,KXBTC15M-26MAY070715-15,0,0,94.0,3,0.7389698893911625,0.54278275,0.560435,rmt_memory_gate_p52_edge0,3.043473,p_below_floor,0.8772318276222708,yes,812.253,yes,True,108.096317,rejected_actionable,spectral_dominant_factor,finalized,3.9655308388727097,1.8135654117642992,2026-05-07T11:01:27.746774+00:00,0.05043500000000001,48
0.091964,True,55.0,0.55,156.0,0.0,-12.077802,0.0,222.05,4.0,11,rmt_memory_gate,90,True,90,False,True,2.1865937744230046,KXBTC15M-26MAY070730-30,1,0,86.0,3,0.8698456575748184,0.55,0.469222,rmt_memory_gate_p52_edge0,-10.077802,p_below_floor,0.9361206885177036,no,819.643,no,True,107.542515,rejected_actionable,spectral_dominant_factor,finalized,10.944089672050364,5.00508590121559,2026-05-07T11:16:20.359078+00:00,-0.08077800000000007,48
0.129814,True,69.0,0.69,344.0,0.0,-16.399971,0.0,5.0,3.0,11,rmt_memory_gate,62,True,62,True,True,2.1865937744230046,KXBTC15M-26MAY070745-45,0,0,59.0,3,0.845107084177762,0.69,0.561,rmt_memory_gate_p52_edge0,-14.399971,p_below_floor,0.8123615365905321,yes,744.721,yes,True,101.683693,rejected_actionable,spectral_dominant_factor,finalized,9.260141320152542,4.234961897573359,2026-05-07T11:32:35.279308+00:00,-0.1289999999999999,48
0.080069,True,56.0,0.56,422.0,0.0,-13.638461,0.0,60.0,4.0,11,rmt_memory_gate,88,True,88,False,True,2.1865937744230046,KXBTC15M-26MAY070800-00,1,0,84.0,3,0.8440208537596511,0.56,0.463615,rmt_memory_gate_p52_edge0,-11.638461,p_below_floor,0.8654745987079465,no,771.226,no,True,101.288065,rejected_actionable,spectral_dominant_factor,finalized,11.973409722770146,5.475827226266421,2026-05-07T11:47:08.775218+00:00,-0.09638500000000005,48
0.024626,True,57.0,0.57,109.0,62.0,-11.114684,0.0,1124.76,4.0,11,rmt_memory_gate,-114,True,-114,False,True,2.1865937744230046,KXBTC15M-26MAY070815-15,1,0,-118.0,3,0.8922463767044432,0.57,0.498853,rmt_memory_gate_p52_edge0,-9.114684,p_below_floor,1.0671612266357298,yes,882.524,no,False,110.454386,rejected_actionable,spectral_dominant_factor,finalized,17.261801610621337,7.894379748326301,2026-05-07T12:00:17.477976+00:00,-0.07114699999999996,48
