blockers,blocker_count,current_target_pass,v21_target_pass,both_target_pass,both_wilson_pass,both_coverage_pass,min_split_accuracy,min_all_accuracy,min_all_coverage,min_all_wilson,max_median_ask,min_all_roi,current_all_base_markets,current_all_markets,current_all_wins,current_all_losses,current_all_accuracy,current_all_coverage,current_all_wilson95_lower,current_all_median_ask,current_all_ask_ge_95,current_all_ask_eq_100,current_all_median_seconds_to_close,current_all_gross_pnl_cents,current_all_stake_cents,current_all_gross_roi,current_train_base_markets,current_train_markets,current_train_wins,current_train_losses,current_train_accuracy,current_train_coverage,current_train_wilson95_lower,current_train_median_ask,current_train_ask_ge_95,current_train_ask_eq_100,current_train_median_seconds_to_close,current_train_gross_pnl_cents,current_train_stake_cents,current_train_gross_roi,current_validation_base_markets,current_validation_markets,current_validation_wins,current_validation_losses,current_validation_accuracy,current_validation_coverage,current_validation_wilson95_lower,current_validation_median_ask,current_validation_ask_ge_95,current_validation_ask_eq_100,current_validation_median_seconds_to_close,current_validation_gross_pnl_cents,current_validation_stake_cents,current_validation_gross_roi,current_holdout_base_markets,current_holdout_markets,current_holdout_wins,current_holdout_losses,current_holdout_accuracy,current_holdout_coverage,current_holdout_wilson95_lower,current_holdout_median_ask,current_holdout_ask_ge_95,current_holdout_ask_eq_100,current_holdout_median_seconds_to_close,current_holdout_gross_pnl_cents,current_holdout_stake_cents,current_holdout_gross_roi,v21_all_base_markets,v21_all_markets,v21_all_wins,v21_all_losses,v21_all_accuracy,v21_all_coverage,v21_all_wilson95_lower,v21_all_median_ask,v21_all_ask_ge_95,v21_all_ask_eq_100,v21_all_median_seconds_to_close,v21_all_gross_pnl_cents,v21_all_stake_cents,v21_all_gross_roi,v21_train_base_markets,v21_train_markets,v21_train_wins,v21_train_losses,v21_train_accuracy,v21_train_coverage,v21_train_wilson95_lower,v21_train_median_ask,v21_train_ask_ge_95,v21_train_ask_eq_100,v21_train_median_seconds_to_close,v21_train_gross_pnl_cents,v21_train_stake_cents,v21_train_gross_roi,v21_validation_base_markets,v21_validation_markets,v21_validation_wins,v21_validation_losses,v21_validation_accuracy,v21_validation_coverage,v21_validation_wilson95_lower,v21_validation_median_ask,v21_validation_ask_ge_95,v21_validation_ask_eq_100,v21_validation_median_seconds_to_close,v21_validation_gross_pnl_cents,v21_validation_stake_cents,v21_validation_gross_roi,v21_holdout_base_markets,v21_holdout_markets,v21_holdout_wins,v21_holdout_losses,v21_holdout_accuracy,v21_holdout_coverage,v21_holdout_wilson95_lower,v21_holdout_median_ask,v21_holdout_ask_ge_95,v21_holdout_ask_eq_100,v21_holdout_median_seconds_to_close,v21_holdout_gross_pnl_cents,v21_holdout_stake_cents,v21_holdout_gross_roi
margin_per_rv_sigma_30m>=-0.5 AND book_p_side>=0.75,2,False,False,False,False,True,0.8292682926829268,0.8691099476439791,0.8642533936651584,0.8139182587885877,87.0,6.024459304777396e-05,159,147,129,18,0.8775510204081632,0.9245283018867925,0.8147476677042025,86.0,8,0,468.639,158.0,12742.0,0.01239993721550777,95,88,77,11,0.875,0.9263157894736842,0.7898824415232533,86.0,4,0,497.6305,83.0,7617.0,0.01089667848234213,32,31,27,4,0.8709677419354839,0.96875,0.7114759374369357,88.0,4,0,418.997,-10.0,2710.0,-0.0036900369003690036,32,28,25,3,0.8928571428571429,0.875,0.7280414845132784,87.0,0,0,522.0609999999999,85.0,2415.0,0.035196687370600416,221,191,166,25,0.8691099476439791,0.8642533936651584,0.8139182587885877,87.0,4,0,479.513487,1.0,16599.0,6.024459304777396e-05,132,113,99,14,0.8761061946902655,0.8560606060606061,0.8027361011146767,87.0,1,0,479.170424,71.0,9829.0,0.007223522230135314,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,88.0,3,0,479.330211,-179.0,3579.0,-0.050013970382788486,45,37,33,4,0.8918918918918919,0.8222222222222222,0.7529146845587399,87.0,0,0,479.655718,109.0,3191.0,0.034158570980883735
margin_per_rv_sigma_30m>=0 AND book_p_side>=0.7,2,False,False,False,False,True,0.8292682926829268,0.8691099476439791,0.8642533936651584,0.8139182587885877,87.0,6.024459304777396e-05,159,147,129,18,0.8775510204081632,0.9245283018867925,0.8147476677042025,86.0,8,0,468.639,158.0,12742.0,0.01239993721550777,95,88,77,11,0.875,0.9263157894736842,0.7898824415232533,86.0,4,0,497.6305,83.0,7617.0,0.01089667848234213,32,31,27,4,0.8709677419354839,0.96875,0.7114759374369357,88.0,4,0,418.997,-10.0,2710.0,-0.0036900369003690036,32,28,25,3,0.8928571428571429,0.875,0.7280414845132784,87.0,0,0,522.0609999999999,85.0,2415.0,0.035196687370600416,221,191,166,25,0.8691099476439791,0.8642533936651584,0.8139182587885877,87.0,4,0,479.513487,1.0,16599.0,6.024459304777396e-05,132,113,99,14,0.8761061946902655,0.8560606060606061,0.8027361011146767,87.0,1,0,479.170424,71.0,9829.0,0.007223522230135314,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,88.0,3,0,479.330211,-179.0,3579.0,-0.050013970382788486,45,37,33,4,0.8918918918918919,0.8222222222222222,0.7529146845587399,87.0,0,0,479.655718,109.0,3191.0,0.034158570980883735
margin_per_rv_sigma_30m>=0 AND book_p_side>=0.75,2,False,False,False,False,True,0.8292682926829268,0.8691099476439791,0.8642533936651584,0.8139182587885877,87.0,6.024459304777396e-05,159,147,129,18,0.8775510204081632,0.9245283018867925,0.8147476677042025,86.0,8,0,468.639,158.0,12742.0,0.01239993721550777,95,88,77,11,0.875,0.9263157894736842,0.7898824415232533,86.0,4,0,497.6305,83.0,7617.0,0.01089667848234213,32,31,27,4,0.8709677419354839,0.96875,0.7114759374369357,88.0,4,0,418.997,-10.0,2710.0,-0.0036900369003690036,32,28,25,3,0.8928571428571429,0.875,0.7280414845132784,87.0,0,0,522.0609999999999,85.0,2415.0,0.035196687370600416,221,191,166,25,0.8691099476439791,0.8642533936651584,0.8139182587885877,87.0,4,0,479.513487,1.0,16599.0,6.024459304777396e-05,132,113,99,14,0.8761061946902655,0.8560606060606061,0.8027361011146767,87.0,1,0,479.170424,71.0,9829.0,0.007223522230135314,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,88.0,3,0,479.330211,-179.0,3579.0,-0.050013970382788486,45,37,33,4,0.8918918918918919,0.8222222222222222,0.7529146845587399,87.0,0,0,479.655718,109.0,3191.0,0.034158570980883735
margin_per_rv_sigma_30m>=0.25 AND book_p_side>=0.7,2,False,False,False,False,True,0.8292682926829268,0.8691099476439791,0.8642533936651584,0.8139182587885877,87.0,6.024459304777396e-05,159,147,129,18,0.8775510204081632,0.9245283018867925,0.8147476677042025,86.0,8,0,468.639,158.0,12742.0,0.01239993721550777,95,88,77,11,0.875,0.9263157894736842,0.7898824415232533,86.0,4,0,497.6305,83.0,7617.0,0.01089667848234213,32,31,27,4,0.8709677419354839,0.96875,0.7114759374369357,88.0,4,0,418.997,-10.0,2710.0,-0.0036900369003690036,32,28,25,3,0.8928571428571429,0.875,0.7280414845132784,87.0,0,0,522.0609999999999,85.0,2415.0,0.035196687370600416,221,191,166,25,0.8691099476439791,0.8642533936651584,0.8139182587885877,87.0,4,0,479.513487,1.0,16599.0,6.024459304777396e-05,132,113,99,14,0.8761061946902655,0.8560606060606061,0.8027361011146767,87.0,1,0,479.170424,71.0,9829.0,0.007223522230135314,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,88.0,3,0,479.330211,-179.0,3579.0,-0.050013970382788486,45,37,33,4,0.8918918918918919,0.8222222222222222,0.7529146845587399,87.0,0,0,479.655718,109.0,3191.0,0.034158570980883735
margin_per_rv_sigma_30m>=0.25 AND book_p_side>=0.75,2,False,False,False,False,True,0.8292682926829268,0.8691099476439791,0.8642533936651584,0.8139182587885877,87.0,6.024459304777396e-05,159,147,129,18,0.8775510204081632,0.9245283018867925,0.8147476677042025,86.0,8,0,468.639,158.0,12742.0,0.01239993721550777,95,88,77,11,0.875,0.9263157894736842,0.7898824415232533,86.0,4,0,497.6305,83.0,7617.0,0.01089667848234213,32,31,27,4,0.8709677419354839,0.96875,0.7114759374369357,88.0,4,0,418.997,-10.0,2710.0,-0.0036900369003690036,32,28,25,3,0.8928571428571429,0.875,0.7280414845132784,87.0,0,0,522.0609999999999,85.0,2415.0,0.035196687370600416,221,191,166,25,0.8691099476439791,0.8642533936651584,0.8139182587885877,87.0,4,0,479.513487,1.0,16599.0,6.024459304777396e-05,132,113,99,14,0.8761061946902655,0.8560606060606061,0.8027361011146767,87.0,1,0,479.170424,71.0,9829.0,0.007223522230135314,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,88.0,3,0,479.330211,-179.0,3579.0,-0.050013970382788486,45,37,33,4,0.8918918918918919,0.8222222222222222,0.7529146845587399,87.0,0,0,479.655718,109.0,3191.0,0.034158570980883735
spread_cents<=2,1,False,False,False,False,True,0.8292682926829268,0.8691099476439791,0.8642533936651584,0.8139182587885877,87.0,-0.0003613151872817054,159,147,129,18,0.8775510204081632,0.9245283018867925,0.8147476677042025,86.0,8,0,468.639,158.0,12742.0,0.01239993721550777,95,88,77,11,0.875,0.9263157894736842,0.7898824415232533,86.0,4,0,497.6305,83.0,7617.0,0.01089667848234213,32,31,27,4,0.8709677419354839,0.96875,0.7114759374369357,88.0,4,0,418.997,-10.0,2710.0,-0.0036900369003690036,32,28,25,3,0.8928571428571429,0.875,0.7280414845132784,87.0,0,0,522.0609999999999,85.0,2415.0,0.035196687370600416,221,191,166,25,0.8691099476439791,0.8642533936651584,0.8139182587885877,87.0,4,0,479.513487,-6.0,16606.0,-0.0003613151872817054,132,113,99,14,0.8761061946902655,0.8560606060606061,0.8027361011146767,87.0,1,0,479.170424,71.0,9829.0,0.007223522230135314,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,88.0,3,0,479.330211,-179.0,3579.0,-0.050013970382788486,45,37,33,4,0.8918918918918919,0.8222222222222222,0.7529146845587399,87.0,0,0,479.655718,102.0,3198.0,0.03189493433395872
abs_book_rv15_gap<=0.2,1,False,False,False,False,True,0.8292682926829268,0.8691099476439791,0.8642533936651584,0.8135354705804936,87.0,6.024459304777396e-05,159,146,128,18,0.8767123287671232,0.9182389937106918,0.8135354705804936,86.0,9,0,468.97,149.0,12651.0,0.011777725081021264,95,88,77,11,0.875,0.9263157894736842,0.7898824415232533,86.0,6,0,497.6305,77.0,7623.0,0.010101010101010102,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,3,0,413.5155,-13.0,2613.0,-0.004975124378109453,32,28,25,3,0.8928571428571429,0.875,0.7280414845132784,87.0,0,0,522.0609999999999,85.0,2415.0,0.035196687370600416,221,191,166,25,0.8691099476439791,0.8642533936651584,0.8139182587885877,87.0,4,0,479.513487,1.0,16599.0,6.024459304777396e-05,132,113,99,14,0.8761061946902655,0.8560606060606061,0.8027361011146767,87.0,1,0,479.170424,71.0,9829.0,0.007223522230135314,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,88.0,3,0,479.330211,-179.0,3579.0,-0.050013970382788486,45,37,33,4,0.8918918918918919,0.8222222222222222,0.7529146845587399,87.0,0,0,479.655718,109.0,3191.0,0.034158570980883735
brownian_p_rv_15m>=0.7,1,False,False,False,False,True,0.8292682926829268,0.8691099476439791,0.8642533936651584,0.8135354705804936,87.0,6.024459304777396e-05,159,146,128,18,0.8767123287671232,0.9182389937106918,0.8135354705804936,86.0,9,0,468.97,143.0,12657.0,0.011298095915303785,95,88,77,11,0.875,0.9263157894736842,0.7898824415232533,86.0,5,0,497.6305,75.0,7625.0,0.009836065573770493,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,4,0,423.9625,-17.0,2617.0,-0.006495987772258311,32,28,25,3,0.8928571428571429,0.875,0.7280414845132784,87.0,0,0,522.0609999999999,85.0,2415.0,0.035196687370600416,221,191,166,25,0.8691099476439791,0.8642533936651584,0.8139182587885877,87.0,4,0,479.513487,1.0,16599.0,6.024459304777396e-05,132,113,99,14,0.8761061946902655,0.8560606060606061,0.8027361011146767,87.0,1,0,479.170424,71.0,9829.0,0.007223522230135314,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,88.0,3,0,479.330211,-179.0,3579.0,-0.050013970382788486,45,37,33,4,0.8918918918918919,0.8222222222222222,0.7529146845587399,87.0,0,0,479.655718,109.0,3191.0,0.034158570980883735
drift_p_5m_rv_15m>=0.7,1,False,False,False,False,True,0.8292682926829268,0.8691099476439791,0.8642533936651584,0.8123073312000472,87.0,-0.0005418748871093985,159,145,127,18,0.8758620689655172,0.9119496855345912,0.8123073312000472,86.0,8,0,469.301,134.0,12566.0,0.010663695686773835,95,87,76,11,0.8735632183908046,0.9157894736842105,0.7876218511925265,86.0,4,0,520.842,66.0,7534.0,0.00876028670029201,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,4,0,423.9625,-17.0,2617.0,-0.006495987772258311,32,28,25,3,0.8928571428571429,0.875,0.7280414845132784,87.0,0,0,522.0609999999999,85.0,2415.0,0.035196687370600416,221,191,166,25,0.8691099476439791,0.8642533936651584,0.8139182587885877,87.0,4,0,479.513487,-9.0,16609.0,-0.0005418748871093985,132,113,99,14,0.8761061946902655,0.8560606060606061,0.8027361011146767,87.0,1,0,479.170424,61.0,9839.0,0.006199817054578717,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,88.0,3,0,479.330211,-179.0,3579.0,-0.050013970382788486,45,37,33,4,0.8918918918918919,0.8222222222222222,0.7529146845587399,87.0,0,0,479.655718,109.0,3191.0,0.034158570980883735
adverse_move_5m<=3,1,False,False,False,False,True,0.8292682926829268,0.868421052631579,0.8597285067873304,0.8129765730585481,87.0,-0.0009082652134423251,159,143,126,17,0.8811188811188811,0.89937106918239,0.8178598793728051,86.0,8,0,474.419,217.0,12383.0,0.017524024872809497,95,85,75,10,0.8823529411764706,0.8947368421052632,0.7968139704759628,86.0,4,0,524.153,149.0,7351.0,0.020269351108692695,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,4,0,423.9625,-14.0,2614.0,-0.005355776587605203,32,28,25,3,0.8928571428571429,0.875,0.7280414845132784,87.5,0,0,522.0609999999999,82.0,2418.0,0.03391232423490488,221,190,165,25,0.868421052631579,0.8597285067873304,0.8129765730585481,87.0,4,0,479.5603585,-15.0,16515.0,-0.0009082652134423251,132,112,98,14,0.875,0.8484848484848485,0.801069258255626,87.0,1,0,479.471673,55.0,9745.0,0.005643919958953309,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,88.0,3,0,479.330211,-179.0,3579.0,-0.050013970382788486,45,37,33,4,0.8918918918918919,0.8222222222222222,0.7529146845587399,87.0,0,0,479.655718,109.0,3191.0,0.034158570980883735
adverse_move_5m<=5,1,False,False,False,False,True,0.8292682926829268,0.868421052631579,0.8597285067873304,0.8129765730585481,87.0,-0.0009082652134423251,159,143,126,17,0.8811188811188811,0.89937106918239,0.8178598793728051,86.0,8,0,474.419,217.0,12383.0,0.017524024872809497,95,85,75,10,0.8823529411764706,0.8947368421052632,0.7968139704759628,86.0,4,0,524.153,149.0,7351.0,0.020269351108692695,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,4,0,423.9625,-14.0,2614.0,-0.005355776587605203,32,28,25,3,0.8928571428571429,0.875,0.7280414845132784,87.5,0,0,522.0609999999999,82.0,2418.0,0.03391232423490488,221,190,165,25,0.868421052631579,0.8597285067873304,0.8129765730585481,87.0,4,0,479.5603585,-15.0,16515.0,-0.0009082652134423251,132,112,98,14,0.875,0.8484848484848485,0.801069258255626,87.0,1,0,479.471673,55.0,9745.0,0.005643919958953309,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,88.0,3,0,479.330211,-179.0,3579.0,-0.050013970382788486,45,37,33,4,0.8918918918918919,0.8222222222222222,0.7529146845587399,87.0,0,0,479.655718,109.0,3191.0,0.034158570980883735
adverse_move_5m<=8,1,False,False,False,False,True,0.8292682926829268,0.868421052631579,0.8597285067873304,0.8129765730585481,87.0,-0.0009082652134423251,159,143,126,17,0.8811188811188811,0.89937106918239,0.8178598793728051,86.0,8,0,474.419,217.0,12383.0,0.017524024872809497,95,85,75,10,0.8823529411764706,0.8947368421052632,0.7968139704759628,86.0,4,0,524.153,149.0,7351.0,0.020269351108692695,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,4,0,423.9625,-17.0,2617.0,-0.006495987772258311,32,28,25,3,0.8928571428571429,0.875,0.7280414845132784,87.0,0,0,522.0609999999999,85.0,2415.0,0.035196687370600416,221,190,165,25,0.868421052631579,0.8597285067873304,0.8129765730585481,87.0,4,0,479.5603585,-15.0,16515.0,-0.0009082652134423251,132,112,98,14,0.875,0.8484848484848485,0.801069258255626,87.0,1,0,479.471673,55.0,9745.0,0.005643919958953309,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,88.0,3,0,479.330211,-179.0,3579.0,-0.050013970382788486,45,37,33,4,0.8918918918918919,0.8222222222222222,0.7529146845587399,87.0,0,0,479.655718,109.0,3191.0,0.034158570980883735
adverse_move_5m<=10,1,False,False,False,False,True,0.8292682926829268,0.868421052631579,0.8597285067873304,0.8129765730585481,87.0,-0.0009082652134423251,159,143,126,17,0.8811188811188811,0.89937106918239,0.8178598793728051,86.0,8,0,474.419,217.0,12383.0,0.017524024872809497,95,85,75,10,0.8823529411764706,0.8947368421052632,0.7968139704759628,86.0,4,0,524.153,149.0,7351.0,0.020269351108692695,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,4,0,423.9625,-17.0,2617.0,-0.006495987772258311,32,28,25,3,0.8928571428571429,0.875,0.7280414845132784,87.0,0,0,522.0609999999999,85.0,2415.0,0.035196687370600416,221,190,165,25,0.868421052631579,0.8597285067873304,0.8129765730585481,87.0,4,0,479.5603585,-15.0,16515.0,-0.0009082652134423251,132,112,98,14,0.875,0.8484848484848485,0.801069258255626,87.0,1,0,479.471673,55.0,9745.0,0.005643919958953309,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,88.0,3,0,479.330211,-179.0,3579.0,-0.050013970382788486,45,37,33,4,0.8918918918918919,0.8222222222222222,0.7529146845587399,87.0,0,0,479.655718,109.0,3191.0,0.034158570980883735
signed_move_5m>=-10,1,False,False,False,False,True,0.8292682926829268,0.868421052631579,0.8597285067873304,0.8129765730585481,87.0,-0.0009082652134423251,159,143,126,17,0.8811188811188811,0.89937106918239,0.8178598793728051,86.0,8,0,474.419,217.0,12383.0,0.017524024872809497,95,85,75,10,0.8823529411764706,0.8947368421052632,0.7968139704759628,86.0,4,0,524.153,149.0,7351.0,0.020269351108692695,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,4,0,423.9625,-17.0,2617.0,-0.006495987772258311,32,28,25,3,0.8928571428571429,0.875,0.7280414845132784,87.0,0,0,522.0609999999999,85.0,2415.0,0.035196687370600416,221,190,165,25,0.868421052631579,0.8597285067873304,0.8129765730585481,87.0,4,0,479.5603585,-15.0,16515.0,-0.0009082652134423251,132,112,98,14,0.875,0.8484848484848485,0.801069258255626,87.0,1,0,479.471673,55.0,9745.0,0.005643919958953309,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,88.0,3,0,479.330211,-179.0,3579.0,-0.050013970382788486,45,37,33,4,0.8918918918918919,0.8222222222222222,0.7529146845587399,87.0,0,0,479.655718,109.0,3191.0,0.034158570980883735
signed_move_5m>=-5,1,False,False,False,False,True,0.8292682926829268,0.868421052631579,0.8597285067873304,0.8129765730585481,87.0,-0.0009082652134423251,159,143,126,17,0.8811188811188811,0.89937106918239,0.8178598793728051,86.0,8,0,474.419,217.0,12383.0,0.017524024872809497,95,85,75,10,0.8823529411764706,0.8947368421052632,0.7968139704759628,86.0,4,0,524.153,149.0,7351.0,0.020269351108692695,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,4,0,423.9625,-14.0,2614.0,-0.005355776587605203,32,28,25,3,0.8928571428571429,0.875,0.7280414845132784,87.5,0,0,522.0609999999999,82.0,2418.0,0.03391232423490488,221,190,165,25,0.868421052631579,0.8597285067873304,0.8129765730585481,87.0,4,0,479.5603585,-15.0,16515.0,-0.0009082652134423251,132,112,98,14,0.875,0.8484848484848485,0.801069258255626,87.0,1,0,479.471673,55.0,9745.0,0.005643919958953309,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,88.0,3,0,479.330211,-179.0,3579.0,-0.050013970382788486,45,37,33,4,0.8918918918918919,0.8222222222222222,0.7529146845587399,87.0,0,0,479.655718,109.0,3191.0,0.034158570980883735
adverse_move_5m<=15,1,False,False,False,False,True,0.8292682926829268,0.868421052631579,0.8597285067873304,0.8110629335752966,87.0,-0.0009082652134423251,159,144,126,18,0.875,0.9056603773584906,0.8110629335752966,86.0,8,0,471.86,128.0,12472.0,0.010262989095574085,95,86,75,11,0.872093023255814,0.9052631578947369,0.7853122106350142,86.0,4,0,522.4975,60.0,7440.0,0.008064516129032258,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,4,0,423.9625,-17.0,2617.0,-0.006495987772258311,32,28,25,3,0.8928571428571429,0.875,0.7280414845132784,87.0,0,0,522.0609999999999,85.0,2415.0,0.035196687370600416,221,190,165,25,0.868421052631579,0.8597285067873304,0.8129765730585481,87.0,4,0,479.5603585,-15.0,16515.0,-0.0009082652134423251,132,112,98,14,0.875,0.8484848484848485,0.801069258255626,87.0,1,0,479.471673,55.0,9745.0,0.005643919958953309,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,88.0,3,0,479.330211,-179.0,3579.0,-0.050013970382788486,45,37,33,4,0.8918918918918919,0.8222222222222222,0.7529146845587399,87.0,0,0,479.655718,109.0,3191.0,0.034158570980883735
adverse_move_3m<=10,1,False,False,False,False,True,0.8292682926829268,0.8677248677248677,0.8552036199095022,0.8120253224718466,87.0,-0.00133966630130313,159,146,128,18,0.8767123287671232,0.9182389937106918,0.8135354705804936,86.0,8,0,468.97,146.0,12654.0,0.011537853643116802,95,88,77,11,0.875,0.9263157894736842,0.7898824415232533,86.0,4,0,497.6305,80.0,7620.0,0.010498687664041995,32,31,27,4,0.8709677419354839,0.96875,0.7114759374369357,88.0,4,0,418.997,-10.0,2710.0,-0.0036900369003690036,32,27,24,3,0.8888888888888888,0.84375,0.7194219918172017,87.0,0,0,529.093,76.0,2324.0,0.03270223752151463,221,189,164,25,0.8677248677248677,0.8552036199095022,0.8120253224718466,87.0,4,0,479.60723,-22.0,16422.0,-0.00133966630130313,132,112,98,14,0.875,0.8484848484848485,0.801069258255626,87.0,1,0,479.471673,61.0,9739.0,0.006263476742992094,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,88.0,3,0,479.330211,-179.0,3579.0,-0.050013970382788486,45,36,32,4,0.8888888888888888,0.8,0.7468519140963513,86.5,0,0,479.7620995,96.0,3104.0,0.030927835051546393
adverse_move_3m<=2,1,False,False,False,False,True,0.8292682926829268,0.8670212765957447,0.8506787330316742,0.811064360810134,87.0,-0.0021426385062748698,159,146,128,18,0.8767123287671232,0.9182389937106918,0.8135354705804936,86.0,8,0,468.97,127.0,12673.0,0.010021305136905231,95,88,77,11,0.875,0.9263157894736842,0.7898824415232533,86.0,4,0,497.6305,69.0,7631.0,0.009042065260123182,32,31,27,4,0.8709677419354839,0.96875,0.7114759374369357,88.0,4,0,418.997,-13.0,2713.0,-0.004791743457427202,32,27,24,3,0.8888888888888888,0.84375,0.7194219918172017,87.0,0,0,529.093,71.0,2329.0,0.030485186775440102,221,188,163,25,0.8670212765957447,0.8506787330316742,0.811064360810134,87.0,4,0,479.631474,-35.0,16335.0,-0.0021426385062748698,132,111,97,14,0.8738738738738738,0.8409090909090909,0.799374063637868,87.0,1,0,479.772922,48.0,9652.0,0.004973062577704103,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,88.0,3,0,479.330211,-179.0,3579.0,-0.050013970382788486,45,36,32,4,0.8888888888888888,0.8,0.7468519140963513,86.5,0,0,479.7620995,96.0,3104.0,0.030927835051546393
adverse_move_3m<=3,1,False,False,False,False,True,0.8292682926829268,0.8670212765957447,0.8506787330316742,0.811064360810134,87.0,-0.0021426385062748698,159,146,128,18,0.8767123287671232,0.9182389937106918,0.8135354705804936,86.0,8,0,468.97,129.0,12671.0,0.010180727645805382,95,88,77,11,0.875,0.9263157894736842,0.7898824415232533,86.0,4,0,497.6305,69.0,7631.0,0.009042065260123182,32,31,27,4,0.8709677419354839,0.96875,0.7114759374369357,88.0,4,0,418.997,-13.0,2713.0,-0.004791743457427202,32,27,24,3,0.8888888888888888,0.84375,0.7194219918172017,87.0,0,0,529.093,73.0,2327.0,0.03137086377309841,221,188,163,25,0.8670212765957447,0.8506787330316742,0.811064360810134,87.0,4,0,479.631474,-35.0,16335.0,-0.0021426385062748698,132,111,97,14,0.8738738738738738,0.8409090909090909,0.799374063637868,87.0,1,0,479.772922,48.0,9652.0,0.004973062577704103,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,88.0,3,0,479.330211,-179.0,3579.0,-0.050013970382788486,45,36,32,4,0.8888888888888888,0.8,0.7468519140963513,86.5,0,0,479.7620995,96.0,3104.0,0.030927835051546393
adverse_move_3m<=5,1,False,False,False,False,True,0.8292682926829268,0.8670212765957447,0.8506787330316742,0.811064360810134,87.0,-0.0021426385062748698,159,146,128,18,0.8767123287671232,0.9182389937106918,0.8135354705804936,86.0,8,0,468.97,134.0,12666.0,0.010579504184430759,95,88,77,11,0.875,0.9263157894736842,0.7898824415232533,86.0,4,0,497.6305,71.0,7629.0,0.009306593262550794,32,31,27,4,0.8709677419354839,0.96875,0.7114759374369357,88.0,4,0,418.997,-10.0,2710.0,-0.0036900369003690036,32,27,24,3,0.8888888888888888,0.84375,0.7194219918172017,87.0,0,0,529.093,73.0,2327.0,0.03137086377309841,221,188,163,25,0.8670212765957447,0.8506787330316742,0.811064360810134,87.0,4,0,479.631474,-35.0,16335.0,-0.0021426385062748698,132,111,97,14,0.8738738738738738,0.8409090909090909,0.799374063637868,87.0,1,0,479.772922,48.0,9652.0,0.004973062577704103,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,88.0,3,0,479.330211,-179.0,3579.0,-0.050013970382788486,45,36,32,4,0.8888888888888888,0.8,0.7468519140963513,86.5,0,0,479.7620995,96.0,3104.0,0.030927835051546393
adverse_move_3m<=8,1,False,False,False,False,True,0.8292682926829268,0.8670212765957447,0.8506787330316742,0.811064360810134,87.0,-0.0021426385062748698,159,146,128,18,0.8767123287671232,0.9182389937106918,0.8135354705804936,86.0,8,0,468.97,136.0,12664.0,0.010739102969046115,95,88,77,11,0.875,0.9263157894736842,0.7898824415232533,86.0,4,0,497.6305,73.0,7627.0,0.009571259997377736,32,31,27,4,0.8709677419354839,0.96875,0.7114759374369357,88.0,4,0,418.997,-10.0,2710.0,-0.0036900369003690036,32,27,24,3,0.8888888888888888,0.84375,0.7194219918172017,87.0,0,0,529.093,73.0,2327.0,0.03137086377309841,221,188,163,25,0.8670212765957447,0.8506787330316742,0.811064360810134,87.0,4,0,479.631474,-35.0,16335.0,-0.0021426385062748698,132,111,97,14,0.8738738738738738,0.8409090909090909,0.799374063637868,87.0,1,0,479.772922,48.0,9652.0,0.004973062577704103,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,88.0,3,0,479.330211,-179.0,3579.0,-0.050013970382788486,45,36,32,4,0.8888888888888888,0.8,0.7468519140963513,86.5,0,0,479.7620995,96.0,3104.0,0.030927835051546393
