market,result,status,settlement_ts,close_time,watch_close_time,source
KXBTC15M-26APR020815-15,no,finalized,2026-04-02T12:15:13.427198Z,2026-04-02T12:15:00Z,2026-04-02T12:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR020830-30,no,finalized,2026-04-02T12:30:13.432608Z,2026-04-02T12:30:00Z,2026-04-02T12:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR020845-45,yes,finalized,2026-04-02T12:45:13.430372Z,2026-04-02T12:45:00Z,2026-04-02T12:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR020900-00,no,finalized,2026-04-02T13:00:13.481718Z,2026-04-02T13:00:00Z,2026-04-02T13:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR020915-15,no,finalized,2026-04-02T13:15:13.429724Z,2026-04-02T13:15:00Z,2026-04-02T13:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR020930-30,yes,finalized,2026-04-02T13:30:13.481135Z,2026-04-02T13:30:00Z,2026-04-02T13:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR020945-45,no,finalized,2026-04-02T13:45:13.426485Z,2026-04-02T13:45:00Z,2026-04-02T13:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR021000-00,yes,finalized,2026-04-02T14:00:13.431622Z,2026-04-02T14:00:00Z,2026-04-02T14:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR021015-15,yes,finalized,2026-04-02T14:15:13.436301Z,2026-04-02T14:15:00Z,2026-04-02T14:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR021030-30,no,finalized,2026-04-02T14:30:13.48355Z,2026-04-02T14:30:00Z,2026-04-02T14:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR021045-45,yes,finalized,2026-04-02T14:45:13.436158Z,2026-04-02T14:45:00Z,2026-04-02T14:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR021100-00,no,finalized,2026-04-02T15:00:13.480656Z,2026-04-02T15:00:00Z,2026-04-02T15:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR021115-15,no,finalized,2026-04-02T15:15:23.439376Z,2026-04-02T15:15:00Z,2026-04-02T15:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR021130-30,no,finalized,2026-04-02T15:30:13.483909Z,2026-04-02T15:30:00Z,2026-04-02T15:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR021145-45,yes,finalized,2026-04-02T15:45:13.485388Z,2026-04-02T15:45:00Z,2026-04-02T15:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR021200-00,no,finalized,2026-04-02T16:00:13.42851Z,2026-04-02T16:00:00Z,2026-04-02T16:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR021215-15,yes,finalized,2026-04-02T16:15:13.432326Z,2026-04-02T16:15:00Z,2026-04-02T16:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR021230-30,no,finalized,2026-04-02T16:30:13.482729Z,2026-04-02T16:30:00Z,2026-04-02T16:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR021245-45,yes,finalized,2026-04-02T16:45:13.480809Z,2026-04-02T16:45:00Z,2026-04-02T16:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR021300-00,no,finalized,2026-04-02T17:00:13.582746Z,2026-04-02T17:00:00Z,2026-04-02T17:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR021315-15,yes,finalized,2026-04-02T17:15:13.482908Z,2026-04-02T17:15:00Z,2026-04-02T17:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR021330-30,yes,finalized,2026-04-02T17:30:13.486393Z,2026-04-02T17:30:00Z,2026-04-02T17:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR021345-45,no,finalized,2026-04-02T17:45:13.48113Z,2026-04-02T17:45:00Z,2026-04-02T17:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR021400-00,no,finalized,2026-04-02T18:00:13.490767Z,2026-04-02T18:00:00Z,2026-04-02T18:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR021415-15,yes,finalized,2026-04-02T18:15:13.489836Z,2026-04-02T18:15:00Z,2026-04-02T18:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR021430-30,no,finalized,2026-04-02T18:30:13.490422Z,2026-04-02T18:30:00Z,2026-04-02T18:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR021445-45,yes,finalized,2026-04-02T18:45:13.437267Z,2026-04-02T18:45:00Z,2026-04-02T18:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR021500-00,yes,finalized,2026-04-02T19:00:13.431977Z,2026-04-02T19:00:00Z,2026-04-02T19:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR021515-15,yes,finalized,2026-04-02T19:15:13.491759Z,2026-04-02T19:15:00Z,2026-04-02T19:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR021530-30,no,finalized,2026-04-02T19:30:13.441409Z,2026-04-02T19:30:00Z,2026-04-02T19:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR021545-45,no,finalized,2026-04-02T19:45:13.486265Z,2026-04-02T19:45:00Z,2026-04-02T19:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR021600-00,yes,finalized,2026-04-02T20:00:13.437458Z,2026-04-02T20:00:00Z,2026-04-02T20:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR021615-15,no,finalized,2026-04-02T20:15:13.530182Z,2026-04-02T20:15:00Z,2026-04-02T20:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR021630-30,yes,finalized,2026-04-02T20:30:13.490653Z,2026-04-02T20:30:00Z,2026-04-02T20:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR021645-45,no,finalized,2026-04-02T20:45:13.484358Z,2026-04-02T20:45:00Z,2026-04-02T20:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR021700-00,no,finalized,2026-04-02T21:00:13.492942Z,2026-04-02T21:00:00Z,2026-04-02T21:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR021715-15,no,finalized,2026-04-02T21:15:13.557201Z,2026-04-02T21:15:00Z,2026-04-02T21:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR021730-30,yes,finalized,2026-04-02T21:30:13.442243Z,2026-04-02T21:30:00Z,2026-04-02T21:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR021745-45,no,finalized,2026-04-02T21:45:13.486686Z,2026-04-02T21:45:00Z,2026-04-02T21:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR021800-00,yes,finalized,2026-04-02T22:00:13.484073Z,2026-04-02T22:00:00Z,2026-04-02T22:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR021815-15,no,finalized,2026-04-02T22:15:13.487695Z,2026-04-02T22:15:00Z,2026-04-02T22:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR021830-30,no,finalized,2026-04-02T22:30:13.438582Z,2026-04-02T22:30:00Z,2026-04-02T22:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR021845-45,yes,finalized,2026-04-02T22:45:13.484131Z,2026-04-02T22:45:00Z,2026-04-02T22:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR021900-00,yes,finalized,2026-04-02T23:00:13.484Z,2026-04-02T23:00:00Z,2026-04-02T23:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR021915-15,no,finalized,2026-04-02T23:15:13.483143Z,2026-04-02T23:15:00Z,2026-04-02T23:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR021930-30,no,finalized,2026-04-02T23:30:13.431712Z,2026-04-02T23:30:00Z,2026-04-02T23:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR021945-45,no,finalized,2026-04-02T23:45:13.480312Z,2026-04-02T23:45:00Z,2026-04-02T23:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR022000-00,yes,finalized,2026-04-03T00:00:13.481132Z,2026-04-03T00:00:00Z,2026-04-03T00:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR022015-15,no,finalized,2026-04-03T00:15:13.486389Z,2026-04-03T00:15:00Z,2026-04-03T00:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR022030-30,yes,finalized,2026-04-03T00:30:13.483858Z,2026-04-03T00:30:00Z,2026-04-03T00:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR022045-45,no,finalized,2026-04-03T00:45:13.430554Z,2026-04-03T00:45:00Z,2026-04-03T00:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR022100-00,no,finalized,2026-04-03T01:00:13.487568Z,2026-04-03T01:00:00Z,2026-04-03T01:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR022115-15,yes,finalized,2026-04-03T01:15:13.438916Z,2026-04-03T01:15:00Z,2026-04-03T01:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR022130-30,yes,finalized,2026-04-03T01:30:13.438597Z,2026-04-03T01:30:00Z,2026-04-03T01:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR022145-45,no,finalized,2026-04-03T01:45:13.50016Z,2026-04-03T01:45:00Z,2026-04-03T01:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR022200-00,yes,finalized,2026-04-03T02:00:13.541766Z,2026-04-03T02:00:00Z,2026-04-03T02:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR022215-15,no,finalized,2026-04-03T02:15:13.436277Z,2026-04-03T02:15:00Z,2026-04-03T02:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR022230-30,no,finalized,2026-04-03T02:30:13.493611Z,2026-04-03T02:30:00Z,2026-04-03T02:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR022245-45,no,finalized,2026-04-03T02:45:13.437743Z,2026-04-03T02:45:00Z,2026-04-03T02:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR022300-00,yes,finalized,2026-04-03T03:00:13.434987Z,2026-04-03T03:00:00Z,2026-04-03T03:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR022315-15,yes,finalized,2026-04-03T03:15:13.489065Z,2026-04-03T03:15:00Z,2026-04-03T03:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR022330-30,no,finalized,2026-04-03T03:30:13.490368Z,2026-04-03T03:30:00Z,2026-04-03T03:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR022345-45,no,finalized,2026-04-03T03:45:13.490847Z,2026-04-03T03:45:00Z,2026-04-03T03:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR030000-00,yes,finalized,2026-04-03T04:01:07.041489Z,2026-04-03T04:00:00Z,2026-04-03T04:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR030015-15,yes,finalized,2026-04-03T04:15:13.536026Z,2026-04-03T04:15:00Z,2026-04-03T04:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR030030-30,no,finalized,2026-04-03T04:30:13.440742Z,2026-04-03T04:30:00Z,2026-04-03T04:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR030045-45,yes,determined,,2026-04-03T04:45:00Z,2026-04-03T04:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR030100-00,yes,finalized,2026-04-03T05:00:13.540701Z,2026-04-03T05:00:00Z,2026-04-03T05:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR030115-15,no,finalized,2026-04-03T05:15:13.540941Z,2026-04-03T05:15:00Z,2026-04-03T05:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR030130-30,no,finalized,2026-04-03T05:30:13.440985Z,2026-04-03T05:30:00Z,2026-04-03T05:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR030145-45,yes,finalized,2026-04-03T05:45:13.533659Z,2026-04-03T05:45:00Z,2026-04-03T05:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR030200-00,no,finalized,2026-04-03T06:00:13.431874Z,2026-04-03T06:00:00Z,2026-04-03T06:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR030215-15,yes,finalized,2026-04-03T06:15:13.483109Z,2026-04-03T06:15:00Z,2026-04-03T06:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR030230-30,no,finalized,2026-04-03T06:30:13.486996Z,2026-04-03T06:30:00Z,2026-04-03T06:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR030245-45,yes,finalized,2026-04-03T06:45:13.483249Z,2026-04-03T06:45:00Z,2026-04-03T06:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR030300-00,yes,finalized,2026-04-03T07:08:25.189328Z,2026-04-03T07:00:00Z,2026-04-03T07:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR030315-15,yes,finalized,2026-04-03T07:15:13.439297Z,2026-04-03T07:15:00Z,2026-04-03T07:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR030330-30,yes,finalized,2026-04-03T07:30:13.438004Z,2026-04-03T07:30:00Z,2026-04-03T07:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR030345-45,yes,finalized,2026-04-03T07:45:13.433105Z,2026-04-03T07:45:00Z,2026-04-03T07:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR030400-00,no,finalized,2026-04-03T08:00:13.43232Z,2026-04-03T08:00:00Z,2026-04-03T08:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR030415-15,yes,finalized,2026-04-03T08:15:13.428675Z,2026-04-03T08:15:00Z,2026-04-03T08:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR030430-30,no,finalized,2026-04-03T08:30:13.430557Z,2026-04-03T08:30:00Z,2026-04-03T08:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR030445-45,no,finalized,2026-04-03T08:45:13.431609Z,2026-04-03T08:45:00Z,2026-04-03T08:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR030500-00,yes,finalized,2026-04-03T09:00:13.478539Z,2026-04-03T09:00:00Z,2026-04-03T09:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR030800-00,no,finalized,2026-04-03T12:00:13.487733Z,2026-04-03T12:00:00Z,2026-04-03T12:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR030815-15,no,finalized,2026-04-03T12:15:13.485493Z,2026-04-03T12:15:00Z,2026-04-03T12:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR030830-30,yes,finalized,2026-04-03T12:30:13.432024Z,2026-04-03T12:30:00Z,2026-04-03T12:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR030845-45,no,finalized,2026-04-03T12:45:13.479559Z,2026-04-03T12:45:00Z,2026-04-03T12:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR030900-00,no,finalized,2026-04-03T13:00:13.477672Z,2026-04-03T13:00:00Z,2026-04-03T13:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR030915-15,no,finalized,2026-04-03T13:15:14.127375Z,2026-04-03T13:15:00Z,2026-04-03T13:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR030930-30,yes,finalized,2026-04-03T13:30:13.486406Z,2026-04-03T13:30:00Z,2026-04-03T13:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR030945-45,no,finalized,2026-04-03T13:45:13.479773Z,2026-04-03T13:45:00Z,2026-04-03T13:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR031000-00,yes,finalized,2026-04-03T14:00:13.430761Z,2026-04-03T14:00:00Z,2026-04-03T14:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR031630-30,no,finalized,2026-04-03T20:30:13.494466Z,2026-04-03T20:30:00Z,2026-04-03T20:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR031645-45,yes,finalized,2026-04-03T20:45:13.485887Z,2026-04-03T20:45:00Z,2026-04-03T20:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR031700-00,no,finalized,2026-04-03T21:00:13.4834Z,2026-04-03T21:00:00Z,2026-04-03T21:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR031715-15,yes,finalized,2026-04-03T21:15:13.484601Z,2026-04-03T21:15:00Z,2026-04-03T21:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR031730-30,yes,finalized,2026-04-03T21:30:13.48942Z,2026-04-03T21:30:00Z,2026-04-03T21:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR031745-45,yes,finalized,2026-04-03T21:45:13.436125Z,2026-04-03T21:45:00Z,2026-04-03T21:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR032200-00,yes,finalized,2026-04-04T02:00:13.487669Z,2026-04-04T02:00:00Z,2026-04-04T02:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR032215-15,no,finalized,2026-04-04T02:15:13.488925Z,2026-04-04T02:15:00Z,2026-04-04T02:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR032230-30,no,determined,,2026-04-04T02:30:00Z,2026-04-04T02:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR032245-45,yes,finalized,2026-04-04T02:45:13.550253Z,2026-04-04T02:45:00Z,2026-04-04T02:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR032300-00,no,finalized,2026-04-04T03:00:13.490426Z,2026-04-04T03:00:00Z,2026-04-04T03:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR032315-15,yes,finalized,2026-04-04T03:15:13.490832Z,2026-04-04T03:15:00Z,2026-04-04T03:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR032330-30,no,finalized,2026-04-04T03:30:13.491905Z,2026-04-04T03:30:00Z,2026-04-04T03:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR032345-45,yes,finalized,2026-04-04T03:45:13.483469Z,2026-04-04T03:45:00Z,2026-04-04T03:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR040000-00,no,finalized,2026-04-04T04:01:03.333285Z,2026-04-04T04:00:00Z,2026-04-04T04:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR040015-15,no,finalized,2026-04-04T04:15:13.562249Z,2026-04-04T04:15:00Z,2026-04-04T04:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR040030-30,yes,finalized,2026-04-04T04:30:13.537766Z,2026-04-04T04:30:00Z,2026-04-04T04:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR040045-45,yes,finalized,2026-04-04T04:45:13.48769Z,2026-04-04T04:45:00Z,2026-04-04T04:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR040100-00,yes,finalized,2026-04-04T05:00:13.442858Z,2026-04-04T05:00:00Z,2026-04-04T05:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR040115-15,yes,finalized,2026-04-04T05:15:13.487148Z,2026-04-04T05:15:00Z,2026-04-04T05:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR040130-30,no,finalized,2026-04-04T05:30:13.486525Z,2026-04-04T05:30:00Z,2026-04-04T05:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR040145-45,yes,finalized,2026-04-04T05:45:13.434999Z,2026-04-04T05:45:00Z,2026-04-04T05:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26APR040200-00,yes,finalized,2026-04-04T06:00:13.432896Z,2026-04-04T06:00:00Z,2026-04-04T06:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
